ts,id,Ax,Ay,Az,Gx,Gy,Gz
-0.745,IMU0,-0.09580078125000001,9.608818359375,-1.1687695312500002,1.2605042016806722,-1.7507002801120448,-0.2801120448179272
-0.735,IMU0,-0.09580078125000001,9.570498046875,-1.235830078125,1.3305322128851542,-1.3305322128851542,-0.2801120448179272
-0.725,IMU0,0.09580078125000001,9.695039062500001,-1.3316308593750001,1.3305322128851542,-2.100840336134454,-0.2801120448179272
-0.715,IMU0,0.21076171875000002,9.608818359375,-1.2645703125,1.1904761904761905,-2.100840336134454,-0.21008403361344538
-0.705,IMU0,-0.24908203125000003,9.829160156250001,-1.1304492187500002,1.1204481792717087,-0.2801120448179272,-0.21008403361344538
-0.695,IMU0,1.22625,9.388476562500001,-1.4849121093750002,1.400560224089636,9.453781512605042,-0.21008403361344538
-0.685,IMU0,-0.057480468750000006,9.6183984375,-1.36037109375,1.050420168067227,12.114845938375352,-0.0700280112044818
-0.675,IMU0,0.143701171875,9.9249609375,-0.9675878906250001,1.1904761904761905,13.025210084033613,-0.4901960784313726
-0.665,IMU0,0.3065625,9.177714843750001,-0.7855664062500001,1.2605042016806722,7.773109243697479,-0.6302521008403361
-0.655,IMU0,0.3448828125,9.110654296875001,-0.737666015625,1.3305322128851542,1.5406162464985995,-0.8403361344537815
-0.645,IMU0,-0.335302734375,9.388476562500001,-1.944755859375,0.9103641456582633,-0.1400560224089636,-0.350140056022409
-0.635,IMU0,-0.7472460937500001,9.656718750000001,-0.6227050781250001,1.2605042016806722,0.350140056022409,-0.21008403361344538
-0.625,IMU0,0.814306640625,9.90580078125,-1.0538085937500001,1.2605042016806722,1.1904761904761905,-0.0700280112044818
-0.615,IMU0,-0.067060546875,9.522597656250001,-1.504072265625,1.5406162464985995,-4.901960784313726,0
-0.605,IMU0,0.11496093750000001,9.896220703125001,-0.890947265625,0.9803921568627452,-7.072829131652662,-0.1400560224089636
-0.595,IMU0,-0.10538085937500001,9.656718750000001,-0.67060546875,1.400560224089636,-8.123249299719888,-0.1400560224089636
-0.585,IMU0,-0.086220703125,9.5034375,-1.7723144531250001,1.400560224089636,-5.322128851540617,-0.0700280112044818
-0.575,IMU0,0.43110351562500004,9.685458984375,-1.140029296875,1.1204481792717087,-1.680672268907563,0
-0.565,IMU0,0.143701171875,9.5417578125,-1.0538085937500001,1.3305322128851542,-0.9803921568627452,0
-0.555,IMU0,0.10538085937500001,9.63755859375,-1.1112890625,1.2605042016806722,0,-0.1400560224089636
-0.545,IMU0,0.49816406250000006,9.551337890625001,-1.1687695312500002,1.1904761904761905,0.9803921568627452,-0.2801120448179272
-0.535,IMU0,-0.3065625,9.656718750000001,-1.4178515625,1.1904761904761905,2.170868347338936,-0.350140056022409
-0.525,IMU0,0.316142578125,9.695039062500001,-1.178349609375,1.1904761904761905,4.481792717086835,-0.42016806722689076
-0.515,IMU0,0.36404296875000003,9.627978515625001,-1.149609375,1.1904761904761905,3.151260504201681,-0.350140056022409
-0.505,IMU0,-0.5269042968750001,9.656718750000001,-1.302890625,1.1204481792717087,2.8711484593837535,-0.2801120448179272
-0.495,IMU0,0.39278320312500004,9.67587890625,-0.699345703125,1.1204481792717087,4.551820728291316,-0.42016806722689076
-0.485,IMU0,-0.162861328125,9.627978515625001,-1.2166699218750001,1.2605042016806722,1.4705882352941178,-0.350140056022409
-0.475,IMU0,0.3065625,9.608818359375,-1.082548828125,1.1904761904761905,-0.350140056022409,-0.2801120448179272
-0.465,IMU0,0.009580078125,9.59923828125,-1.149609375,1.2605042016806722,-3.2913165266106446,-0.2801120448179272
-0.455,IMU0,-0.21076171875000002,9.627978515625001,-1.2454101562500002,1.2605042016806722,-3.2913165266106446,-0.350140056022409
-0.445,IMU0,0.24908203125000003,9.666298828125,-1.2166699218750001,1.3305322128851542,-1.5406162464985995,-0.350140056022409
-0.435,IMU0,0.0383203125,9.647138671875,-0.9867480468750001,1.2605042016806722,-0.9803921568627452,-0.1400560224089636
-0.425,IMU0,0.21076171875000002,9.656718750000001,-1.2645703125,1.2605042016806722,-0.42016806722689076,-0.0700280112044818
-0.415,IMU0,0.143701171875,9.656718750000001,-0.9771679687500001,1.1904761904761905,-0.1400560224089636,-0.1400560224089636
-0.405,IMU0,0.19160156250000002,9.608818359375,-1.350791015625,1.1904761904761905,0.9103641456582633,-0.350140056022409
-0.395,IMU0,0.2682421875,9.589658203125001,-1.101708984375,1.1904761904761905,1.1204481792717087,-0.42016806722689076
-0.385,IMU0,-0.24908203125000003,9.580078125,-1.082548828125,1.1204481792717087,1.050420168067227,-0.350140056022409
-0.375,IMU0,-0.047900390625000004,9.6183984375,-1.47533203125,1.1904761904761905,4.341736694677872,-0.42016806722689076
-0.365,IMU0,0.057480468750000006,9.656718750000001,-1.005908203125,1.050420168067227,5.2521008403361344,-0.42016806722689076
-0.355,IMU0,-0.076640625,9.63755859375,-1.005908203125,1.1204481792717087,3.711484593837535,-0.4901960784313726
-0.345,IMU0,0.3065625,9.656718750000001,-1.159189453125,1.2605042016806722,0.9103641456582633,-0.2801120448179272
-0.335,IMU0,-0.11496093750000001,9.63755859375,-0.9675878906250001,1.2605042016806722,-2.801120448179272,-0.21008403361344538
-0.325,IMU0,0.162861328125,9.67587890625,-1.101708984375,1.3305322128851542,-4.341736694677872,-0.21008403361344538
-0.315,IMU0,0.10538085937500001,9.608818359375,-1.2454101562500002,1.3305322128851542,-4.341736694677872,-0.2801120448179272
-0.305,IMU0,0.162861328125,9.532177734375,-1.0154882812500001,1.2605042016806722,-3.081232492997199,-0.1400560224089636
-0.295,IMU0,0.19160156250000002,9.627978515625001,-1.302890625,1.3305322128851542,-1.2605042016806722,-0.1400560224089636
-0.285,IMU0,0.12454101562500001,9.63755859375,-1.22625,1.1904761904761905,1.400560224089636,-0.2801120448179272
-0.275,IMU0,0.23950195312500003,9.656718750000001,-1.197509765625,1.1904761904761905,3.5714285714285716,-0.42016806722689076
-0.265,IMU0,0.41194335937500004,9.685458984375,-1.1879296875,1.1204481792717087,3.151260504201681,-0.4901960784313726
-0.255,IMU0,-0.22992187500000003,9.656718750000001,-1.101708984375,1.2605042016806722,1.9607843137254903,-0.4901960784313726
-0.245,IMU0,0.028740234375000003,9.666298828125,-1.082548828125,1.1904761904761905,2.5910364145658265,-0.4901960784313726
-0.235,IMU0,0.009580078125,9.580078125,-1.120869140625,1.1904761904761905,2.2408963585434174,-0.4901960784313726
-0.225,IMU0,-0.19160156250000002,9.63755859375,-1.101708984375,1.1204481792717087,1.9607843137254903,-0.350140056022409
-0.215,IMU0,0.42152343750000004,9.627978515625001,-1.2549902343750001,1.1904761904761905,1.1204481792717087,-0.2801120448179272
-0.205,IMU0,-0.028740234375000003,9.608818359375,-0.9580078125000001,1.1904761904761905,-1.5406162464985995,-0.1400560224089636
-0.195,IMU0,-0.19160156250000002,9.647138671875,-1.044228515625,1.2605042016806722,-2.8711484593837535,-0.21008403361344538
-0.185,IMU0,0.316142578125,9.656718750000001,-1.3412109375,1.400560224089636,-2.030812324929972,-0.350140056022409
-0.175,IMU0,-0.17244140625,9.81,-1.1112890625,0.9103641456582633,-2.450980392156863,-0.21008403361344538
-0.165,IMU0,0.17244140625,9.493857421875001,-1.235830078125,0.9803921568627452,0.2801120448179272,-0.21008403361344538
-0.155,IMU0,0.258662109375,9.94412109375,-1.0346484375,0.9803921568627452,1.4705882352941178,-0.1400560224089636
-0.145,IMU0,-0.22034179687500002,9.857900390625,-1.312470703125,1.3305322128851542,1.680672268907563,-0.21008403361344538
-0.135,IMU0,0.44068359375000005,12.16669921875,-0.8238867187500001,1.050420168067227,0.9103641456582633,-0.2801120448179272
-0.125,IMU0,0.09580078125000001,16.592695312500002,-1.5232324218750002,1.5406162464985995,-2.170868347338936,-0.350140056022409
-0.115,IMU0,-0.15328125,22.589824218750003,-1.350791015625,0.7703081232492998,-3.641456582633053,-0.42016806722689076
-0.105,IMU0,0.057480468750000006,35.063085937500006,-1.51365234375,1.1904761904761905,1.680672268907563,-0.21008403361344538
-0.095,IMU0,-0.21076171875000002,39.259160156250005,-0.277822265625,0.700280112044818,3.5014005602240896,-0.1400560224089636
-0.085,IMU0,0.028740234375000003,40.31296875,-1.59029296875,1.1204481792717087,-0.0700280112044818,-0.42016806722689076
-0.075,IMU0,-0.5652246093750001,40.14052734375,-1.8872753906250002,0.21008403361344538,-2.9411764705882355,-0.42016806722689076
-0.065,IMU0,-0.45026367187500005,40.130947265625004,-1.580712890625,0.9103641456582633,0.7703081232492998,-0.42016806722689076
-0.055,IMU0,-0.12454101562500001,40.7728125,-1.868115234375,1.4705882352941178,8.123249299719888,0
-0.045,IMU0,-0.143701171875,43.100771484375,-0.871787109375,1.2605042016806722,5.042016806722689,0.0700280112044818
-0.035,IMU0,-1.1112890625,45.46705078125,-2.05013671875,0.9103641456582633,-0.350140056022409,0
-0.025,IMU0,-0.28740234375,48.446455078125005,-1.101708984375,1.1204481792717087,5.6722689075630255,-0.1400560224089636
-0.015,IMU0,0.795146484375,51.607880859375,-1.4082714843750002,1.050420168067227,7.212885154061625,0
-0.005,IMU0,-0.7472460937500001,55.392011718750005,-0.536484375,0.5602240896358543,-1.4705882352941178,0.2801120448179272
0.005,IMU0,-0.143701171875,62.088486328125,-1.89685546875,1.3305322128851542,-6.0924369747899165,0.42016806722689076
0.015,IMU0,-1.159189453125,66.96474609375001,-1.8872753906250002,1.5406162464985995,-7.072829131652662,0.9803921568627452
0.025,IMU0,0.17244140625,67.67367187500001,-2.069296875,1.4705882352941178,-1.8907563025210086,0.350140056022409
0.035,IMU0,-0.9196875000000001,71.63024414062501,-1.2070898437500002,1.1204481792717087,2.8711484593837535,0.1400560224089636
0.045,IMU0,0.38320312500000003,74.64796875,-1.2166699218750001,1.5406162464985995,3.991596638655462,0
0.055,IMU0,-1.178349609375,75.9891796875,-2.059716796875,1.400560224089636,-5.2521008403361344,0.2801120448179272
0.065,IMU0,-0.9196875000000001,74.944951171875,-2.6536816406250003,2.100840336134454,-1.8207282913165266,0.1400560224089636
0.075,IMU0,0.10538085937500001,72.818173828125,-2.3471191406250003,2.100840336134454,4.761904761904762,0.21008403361344538
0.085,IMU0,-0.5269042968750001,70.31777343750001,-1.2166699218750001,1.2605042016806722,2.030812324929972,0.4901960784313726
0.095,IMU0,-0.15328125,69.158583984375,-0.9580078125000001,0.9803921568627452,1.5406162464985995,0.4901960784313726
0.105,IMU0,-1.235830078125,69.23522460937501,-1.427431640625,1.3305322128851542,4.901960784313726,0.350140056022409
0.115,IMU0,-0.316142578125,70.72971679687501,-0.9867480468750001,0.7703081232492998,4.621848739495799,0.350140056022409
0.125,IMU0,-0.15328125,71.735625,-2.3375390625000003,0.9103641456582633,1.1904761904761905,0.42016806722689076
0.135,IMU0,0.948427734375,72.396650390625,-2.29921875,0.7703081232492998,-1.680672268907563,0.350140056022409
0.145,IMU0,-1.120869140625,72.731953125,-1.791474609375,0.6302521008403361,-3.781512605042017,0
0.155,IMU0,-0.5748046875,72.147568359375,0.6514453125,0,-1.5406162464985995,-0.4901960784313726
0.165,IMU0,-4.205654296875,70.33693359375,-1.944755859375,2.9411764705882355,-4.271708683473389,-0.700280112044818
0.175,IMU0,0.51732421875,69.74296875,-5.72888671875,-3.361344537815126,17.086834733893557,0.350140056022409
0.185,IMU0,0.63228515625,68.93824218750001,-1.149609375,-0.6302521008403361,12.46498599439776,1.5406162464985995
0.195,IMU0,-2.845283203125,72.64573242187501,-2.0309765625000002,-5.182072829131653,5.46218487394958,3.641456582633053
0.205,IMU0,0.5652246093750001,71.90806640625,-1.197509765625,-3.5714285714285716,2.9411764705882355,5.112044817927171
0.215,IMU0,-2.481240234375,76.343642578125,6.64857421875,-4.761904761904762,-0.0700280112044818,4.621848739495799
0.225,IMU0,2.481240234375,73.086416015625,-21.90005859375,-1.050420168067227,18.76750700280112,4.481792717086835
0.235,IMU0,-4.77087890625,73.54625976562501,12.24333984375,-3.361344537815126,25.910364145658264,0.8403361344537815
0.245,IMU0,0.9388476562500001,74.465947265625,-17.14833984375,3.151260504201681,5.6722689075630255,-0.4901960784313726
0.255,IMU0,-4.0619531250000005,76.401123046875,9.110654296875001,-0.7703081232492998,-8.123249299719888,-1.3305322128851542
0.265,IMU0,1.0346484375,74.08274414062501,-10.317744140625,3.5014005602240896,-8.123249299719888,-1.1204481792717087
0.275,IMU0,-2.7399023437500003,73.78576171875001,5.546865234375001,-0.9103641456582633,-10.504201680672269,0.5602240896358543
0.285,IMU0,-0.871787109375,75.366474609375,-1.39869140625,1.050420168067227,-7.002801120448179,2.100840336134454
0.295,IMU0,-1.178349609375,75.46227539062501,-4.13859375,0,-6.512605042016807,3.781512605042017
0.305,IMU0,0.3065625,76.84180664062501,-3.343447265625,0,-0.9103641456582633,3.781512605042017
0.315,IMU0,-0.21076171875000002,76.04666015625,1.2166699218750001,-0.9803921568627452,-4.481792717086835,3.8515406162464987
0.325,IMU0,-1.8872753906250002,74.542587890625,-9.2351953125,-0.7703081232492998,-7.913165266106443,3.081232492997199
0.335,IMU0,1.2837304687500002,74.724609375,-4.493056640625,-11.69467787114846,-1.8907563025210086,1.4705882352941178
0.345,IMU0,-1.197509765625,75.26109375,0.3448828125,-9.873949579831933,-15.19607843137255,-1.1204481792717087
0.355,IMU0,-1.389111328125,76.72684570312501,-3.4871484375,-16.106442577030812,-13.445378151260504,-0.8403361344537815
0.365,IMU0,3.266806640625,71.553603515625,-17.129179687500002,-3.5714285714285716,-28.50140056022409,-2.5910364145658265
0.375,IMU0,-1.9351757812500001,71.80268554687501,15.893349609375,-1.680672268907563,-30.88235294117647,-2.2408963585434174
0.385,IMU0,-6.351591796875001,74.05400390625,-23.634052734375,2.5210084033613445,-42.92717086834734,1.6106442577030813
0.395,IMU0,1.8872753906250002,71.189560546875,19.725380859375,0.5602240896358543,-4.621848739495799,2.450980392156863
0.405,IMU0,-3.9182519531250004,73.891142578125,-23.9501953125,-4.621848739495799,-31.722689075630253,7.913165266106443
0.415,IMU0,-0.8047265625000001,72.147568359375,6.0162890625,-2.5910364145658265,31.372549019607845,5.392156862745098
0.425,IMU0,-3.4584082031250003,71.304521484375,-8.4687890625,-1.1204481792717087,34.66386554621849,5.182072829131653
0.435,IMU0,2.9027636718750003,71.841005859375,0.11496093750000001,1.9607843137254903,44.25770308123249,3.781512605042017
0.445,IMU0,-2.1842578125000003,67.759892578125,-6.5431933593750005,4.901960784313726,42.50700280112045,2.170868347338936
0.455,IMU0,-5.470224609375,67.4054296875,-0.10538085937500001,4.201680672268908,36.904761904761905,2.3109243697478994
0.465,IMU0,2.711162109375,66.16001953125,-3.5925292968750004,-1.1204481792717087,53.71148459383754,0.9803921568627452
0.475,IMU0,-2.4908203125000004,65.977998046875,-4.109853515625001,-6.0924369747899165,32.63305322128852,1.8907563025210086
0.485,IMU0,1.1687695312500002,69.513046875,-4.397255859375,-6.792717086834735,24.92997198879552,1.050420168067227
0.495,IMU0,-4.46431640625,67.73115234375001,-6.504873046875001,-5.602240896358544,3.011204481792717,0.42016806722689076
0.505,IMU0,-2.375859375,69.16816406250001,-1.89685546875,-3.361344537815126,-1.4705882352941178,0.9803921568627452
0.515,IMU0,0.316142578125,70.91173828125001,-0.9867480468750001,0.2801120448179272,11.764705882352942,1.2605042016806722
0.525,IMU0,-1.1304492187500002,71.90806640625,-5.374423828125001,2.100840336134454,11.554621848739496,1.8907563025210086
0.535,IMU0,-1.082548828125,71.50570312500001,1.3316308593750001,-1.3305322128851542,-3.011204481792717,1.8907563025210086
0.545,IMU0,1.350791015625,72.875654296875,3.73623046875,-1.4705882352941178,-7.703081232492997,1.400560224089636
0.555,IMU0,-1.4849121093750002,73.086416015625,-7.874824218750001,-0.5602240896358543,-9.943977591036415,1.680672268907563
0.565,IMU0,-0.40236328125000004,72.83733398437501,0.613125,-1.4705882352941178,-5.6722689075630255,1.050420168067227
0.575,IMU0,0.775986328125,72.818173828125,3.16142578125,-1.2605042016806722,-7.002801120448179,0.7703081232492998
0.585,IMU0,-1.55197265625,73.05767578125,-4.5601171875,-1.2605042016806722,-9.243697478991598,0.7703081232492998
0.595,IMU0,-0.42152343750000004,73.18221679687501,-0.2682421875,-2.3109243697478994,-6.862745098039216,0.2801120448179272
0.605,IMU0,0.22034179687500002,73.201376953125,1.74357421875,-1.8907563025210086,-8.473389355742297,0.1400560224089636
0.615,IMU0,-1.4082714843750002,73.2301171875,-3.1039453125,-1.680672268907563,-10.784313725490197,0.0700280112044818
0.625,IMU0,0.15328125,73.143896484375,-0.38320312500000003,-2.2408963585434174,-9.313725490196079,-0.4901960784313726
0.635,IMU0,-0.22034179687500002,73.12473632812501,0.689765625,-1.8907563025210086,-11.69467787114846,-0.5602240896358543
0.645,IMU0,-1.2933105468750001,73.1534765625,-2.7973828125,-1.6106442577030813,-14.075630252100842,-0.700280112044818
0.655,IMU0,-0.047900390625000004,73.086416015625,-0.143701171875,-2.100840336134454,-13.58543417366947,-1.2605042016806722
0.665,IMU0,-0.45026367187500005,73.220537109375,0.40236328125000004,-2.030812324929972,-15.756302521008404,-1.3305322128851542
0.675,IMU0,-0.699345703125,73.220537109375,-2.462080078125,-1.9607843137254903,-17.57703081232493,-1.5406162464985995
