ts,id,T,P
41.055,BARO0,30.93,67919
41.065,BARO0,30.93,67934
41.075,BARO0,30.94,67927
41.085,BARO0,30.94,67906
41.095,BARO0,30.93,67939
41.105,BARO0,30.94,67926
41.115,BARO0,30.95,67924
41.125,BARO0,30.92,67868
41.135,BARO0,30.93,67922
41.145,BARO0,30.93,67898
41.155,BARO0,30.93,67920
41.165,BARO0,30.94,67936
41.175,BARO0,30.93,67943
41.185,BARO0,30.93,67935
41.195,BARO0,30.95,67949
41.205,BARO0,30.93,67926
41.215,BARO0,30.94,67920
41.225,BARO0,30.93,67932
41.235,BARO0,30.94,67928
41.245,BARO0,30.95,67924
41.255,BARO0,30.95,67938
41.265,BARO0,30.93,67933
41.275,BARO0,30.94,67937
41.285,BARO0,30.93,67930
41.295,BARO0,30.92,67923
41.305,BARO0,30.94,67942
41.315,BARO0,30.93,67940
41.325,BARO0,30.94,67919
41.335,BARO0,30.94,67931
41.345,BARO0,30.93,67918
41.355,BARO0,30.92,67898
41.365,BARO0,30.93,67934
41.375,BARO0,30.94,67928
41.385,BARO0,30.94,67930
41.395,BARO0,30.94,67957
41.405,BARO0,30.94,67944
41.415,BARO0,30.95,67946
41.425,BARO0,30.93,67939
41.435,BARO0,30.94,67941
41.445,BARO0,30.92,67948
41.455,BARO0,30.94,67942
41.465,BARO0,30.94,67954
41.475,BARO0,30.94,67962
41.485,BARO0,30.94,67946
41.495,BARO0,30.93,67947
41.505,BARO0,30.94,67932
41.515,BARO0,30.92,67953
41.525,BARO0,30.92,67931
41.535,BARO0,30.94,67975
41.545,BARO0,30.94,67963
41.555,BARO0,30.94,67952
41.565,BARO0,30.94,67972
41.575,BARO0,30.93,68011
41.585,BARO0,30.93,67964
41.595,BARO0,30.96,68008
41.605,BARO0,30.94,68015
41.615,BARO0,30.93,67981
41.625,BARO0,30.93,67972
41.635,BARO0,30.94,67988
41.645,BARO0,30.94,68015
41.655,BARO0,30.94,68019
41.665,BARO0,30.94,68017
41.675,BARO0,30.93,67998
41.685,BARO0,30.93,68003
41.695,BARO0,30.92,68032
41.705,BARO0,30.94,67994
41.715,BARO0,30.95,68041
41.725,BARO0,30.94,68027
41.735,BARO0,30.95,68021
41.745,BARO0,30.94,67992
41.755,BARO0,30.92,68007
41.765,BARO0,30.93,67972
41.775,BARO0,30.93,68001
41.785,BARO0,30.93,68012
41.795,BARO0,30.91,68029
41.805,BARO0,30.95,68048
41.815,BARO0,30.92,68001
41.825,BARO0,30.95,68000
41.835,BARO0,30.93,68011
41.845,BARO0,30.93,67997
41.855,BARO0,30.92,67970
41.865,BARO0,30.94,67987
41.875,BARO0,30.93,68036
41.885,BARO0,30.92,68007
41.895,BARO0,30.93,68017
41.905,BARO0,30.93,68011
41.915,BARO0,30.93,67990
41.925,BARO0,30.92,68000
41.935,BARO0,30.93,68015
41.945,BARO0,30.94,68011
41.955,BARO0,30.93,68009
41.965,BARO0,30.93,68021
41.975,BARO0,30.93,68057
41.985,BARO0,30.93,68022
41.995,BARO0,30.92,68034
42.005,BARO0,30.93,68074
42.015,BARO0,30.92,68088
42.025,BARO0,30.92,68088
42.035,BARO0,30.9,68062
42.045,BARO0,30.93,68073
42.055,BARO0,30.94,68084
42.065,BARO0,30.92,68076
42.075,BARO0,30.92,68083
42.085,BARO0,30.93,68088
42.095,BARO0,30.92,68078
42.105,BARO0,30.94,68046
42.115,BARO0,30.92,68065
42.125,BARO0,30.91,68068
42.135,BARO0,30.93,68066
42.145,BARO0,30.92,68073
42.155,BARO0,30.91,68079
42.165,BARO0,30.92,68072
42.175,BARO0,30.93,68088
42.185,BARO0,30.92,68079
42.195,BARO0,30.91,68082
42.205,BARO0,30.92,68110
42.215,BARO0,30.93,68097
42.225,BARO0,30.94,68064
42.235,BARO0,30.94,68082
42.245,BARO0,30.92,68060
42.255,BARO0,30.92,68088
42.265,BARO0,30.92,68055
42.275,BARO0,30.92,68078
42.285,BARO0,30.92,68093
42.295,BARO0,30.92,68026
42.305,BARO0,30.93,68065
42.315,BARO0,30.92,68068
42.325,BARO0,30.92,68077
42.335,BARO0,30.93,68050
42.345,BARO0,30.92,68068
42.355,BARO0,30.92,68082
42.365,BARO0,30.91,68062
42.375,BARO0,30.92,68088
42.385,BARO0,30.92,68081
42.395,BARO0,30.92,68097
42.405,BARO0,30.94,68083
42.415,BARO0,30.94,68087
42.425,BARO0,30.92,68103
42.435,BARO0,30.91,68086
42.445,BARO0,30.91,68119
42.455,BARO0,30.92,68084
42.465,BARO0,30.91,68108
42.475,BARO0,30.91,68116
42.485,BARO0,30.91,68103
42.495,BARO0,30.9,68093
42.505,BARO0,30.91,68111
42.515,BARO0,30.9,68098
42.525,BARO0,30.89,68118
42.535,BARO0,30.91,68132
42.545,BARO0,30.91,68116
42.555,BARO0,30.92,68101
42.565,BARO0,30.91,68108
42.575,BARO0,30.91,68141
42.585,BARO0,30.91,68128
42.595,BARO0,30.92,68120
42.605,BARO0,30.9,68131
42.615,BARO0,30.9,68122
42.625,BARO0,30.92,68166
42.635,BARO0,30.92,68149
42.645,BARO0,30.9,68134
42.655,BARO0,30.9,68146
42.665,BARO0,30.91,68161
42.675,BARO0,30.91,68124
42.685,BARO0,30.91,68154
42.695,BARO0,30.9,68139
42.705,BARO0,30.91,68126
42.715,BARO0,30.9,68144
42.725,BARO0,30.9,68138
42.735,BARO0,30.9,68149
42.745,BARO0,30.9,68139
42.755,BARO0,30.92,68155
42.765,BARO0,30.91,68179
42.775,BARO0,30.9,68147
42.785,BARO0,30.91,68147
42.795,BARO0,30.92,68171
42.805,BARO0,30.89,68164
42.815,BARO0,30.9,68132
42.825,BARO0,30.89,68182
42.835,BARO0,30.91,68160
42.845,BARO0,30.9,68176
42.855,BARO0,30.92,68181
42.865,BARO0,30.9,68163
42.875,BARO0,30.9,68164
42.885,BARO0,30.91,68168
42.895,BARO0,30.9,68162
42.905,BARO0,30.9,68189
42.915,BARO0,30.91,68192
42.925,BARO0,30.9,68221
42.935,BARO0,30.91,68208
42.945,BARO0,30.91,68197
42.955,BARO0,30.9,68230
42.965,BARO0,30.9,68243
42.975,BARO0,30.9,68209
42.985,BARO0,30.91,68254
42.995,BARO0,30.9,68235
43.005,BARO0,30.88,68230
43.015,BARO0,30.9,68249
43.025,BARO0,30.91,68248
43.035,BARO0,30.9,68220
43.045,BARO0,30.9,68256
43.055,BARO0,30.9,68263
43.065,BARO0,30.91,68223
43.075,BARO0,30.9,68217
43.085,BARO0,30.9,68246
43.095,BARO0,30.89,68205
43.105,BARO0,30.9,68218
43.115,BARO0,30.89,68231
43.125,BARO0,30.9,68225
43.135,BARO0,30.9,68212
43.145,BARO0,30.89,68244
43.155,BARO0,30.93,68233
43.165,BARO0,30.91,68217
43.175,BARO0,30.9,68184
43.185,BARO0,30.91,68197
43.195,BARO0,30.9,68211
43.205,BARO0,30.9,68213
43.215,BARO0,30.92,68190
43.225,BARO0,30.88,68183
43.235,BARO0,30.9,68200
43.245,BARO0,30.9,68201
43.255,BARO0,30.89,68187
43.265,BARO0,30.9,68201
43.275,BARO0,30.9,68218
43.285,BARO0,30.9,68202
43.295,BARO0,30.9,68189
43.305,BARO0,30.91,68217
43.315,BARO0,30.91,68217
43.325,BARO0,30.9,68236
43.335,BARO0,30.92,68213
43.345,BARO0,30.9,68238
43.355,BARO0,30.88,68210
43.365,BARO0,30.91,68206
43.375,BARO0,30.9,68234
43.385,BARO0,30.9,68205
43.395,BARO0,30.93,68244
43.405,BARO0,30.9,68223
43.415,BARO0,30.92,68240
43.425,BARO0,30.89,68213
43.435,BARO0,30.91,68215
43.445,BARO0,30.91,68224
43.455,BARO0,30.89,68222
43.465,BARO0,30.91,68235
43.475,BARO0,30.89,68229
43.485,BARO0,30.9,68219
43.495,BARO0,30.91,68218
43.505,BARO0,30.88,68242
43.515,BARO0,30.9,68265
43.525,BARO0,30.91,68237
43.535,BARO0,30.89,68234
43.545,BARO0,30.92,68270
43.555,BARO0,30.91,68252
43.565,BARO0,30.91,68258
43.575,BARO0,30.9,68235
43.585,BARO0,30.9,68264
43.595,BARO0,30.92,68267
43.605,BARO0,30.9,68251
43.615,BARO0,30.9,68275
43.625,BARO0,30.9,68263
43.635,BARO0,30.91,68248
43.645,BARO0,30.88,68248
43.655,BARO0,30.9,68255
43.665,BARO0,30.91,68249
43.675,BARO0,30.9,68248
43.685,BARO0,30.9,68281
43.695,BARO0,30.93,68284
43.705,BARO0,30.92,68287
43.715,BARO0,30.9,68263
43.725,BARO0,30.92,68270
43.735,BARO0,30.89,68298
43.745,BARO0,30.9,68258
43.755,BARO0,30.9,68283
43.765,BARO0,30.9,68282
43.775,BARO0,30.9,68257
43.785,BARO0,30.91,68276
43.795,BARO0,30.9,68280
43.805,BARO0,30.91,68270
43.815,BARO0,30.89,68257
43.825,BARO0,30.9,68283
43.835,BARO0,30.89,68293
43.845,BARO0,30.91,68322
43.855,BARO0,30.91,68303
43.865,BARO0,30.9,68302
43.875,BARO0,30.9,68324
43.885,BARO0,30.9,68305
43.895,BARO0,30.88,68283
43.905,BARO0,30.9,68296
43.915,BARO0,30.9,68305
43.925,BARO0,30.93,68323
43.935,BARO0,30.9,68318
43.945,BARO0,30.9,68308
43.955,BARO0,30.89,68314
43.965,BARO0,30.9,68299
43.975,BARO0,30.89,68290
43.985,BARO0,30.9,68277
43.995,BARO0,30.9,68297
44.005,BARO0,30.89,68289
44.015,BARO0,30.9,68298
44.025,BARO0,30.89,68282
44.035,BARO0,30.9,68334
44.045,BARO0,30.91,68278
44.055,BARO0,30.91,68312
44.065,BARO0,30.9,68302
44.075,BARO0,30.89,68320
44.085,BARO0,30.9,68294
44.095,BARO0,30.9,68310
44.105,BARO0,30.9,68327
44.115,BARO0,30.92,68335
44.125,BARO0,30.9,68315
44.135,BARO0,30.9,68299
44.145,BARO0,30.9,68324
44.155,BARO0,30.88,68299
44.165,BARO0,30.9,68343
44.175,BARO0,30.9,68326
44.185,BARO0,30.9,68363
44.195,BARO0,30.9,68376
44.205,BARO0,30.9,68366
44.215,BARO0,30.91,68365
44.225,BARO0,30.89,68364
44.235,BARO0,30.88,68326
44.245,BARO0,30.89,68345
44.255,BARO0,30.89,68364
44.265,BARO0,30.9,68372
44.275,BARO0,30.9,68351
44.285,BARO0,30.9,68370
44.295,BARO0,30.89,68359
44.305,BARO0,30.9,68383
44.315,BARO0,30.88,68371
44.325,BARO0,30.9,68397
44.335,BARO0,30.93,68396
44.345,BARO0,30.89,68397
44.355,BARO0,30.9,68383
44.365,BARO0,30.9,68394
44.375,BARO0,30.9,68397
44.385,BARO0,30.9,68414
44.395,BARO0,30.91,68432
44.405,BARO0,30.9,68412
44.415,BARO0,30.9,68405
44.425,BARO0,30.91,68432
44.435,BARO0,30.89,68400
44.445,BARO0,30.92,68428
44.455,BARO0,30.89,68442
44.465,BARO0,30.9,68446
44.475,BARO0,30.9,68430
44.485,BARO0,30.9,68417
44.495,BARO0,30.91,68471
44.505,BARO0,30.9,68448
44.515,BARO0,30.92,68441
44.525,BARO0,30.91,68459
44.535,BARO0,30.9,68462
44.545,BARO0,30.9,68458
44.555,BARO0,30.91,68448
44.565,BARO0,30.9,68443
44.575,BARO0,30.9,68461
44.585,BARO0,30.91,68443
44.595,BARO0,30.91,68455
44.605,BARO0,30.91,68480
44.615,BARO0,30.91,68458
44.625,BARO0,30.89,68434
44.635,BARO0,30.89,68457
44.645,BARO0,30.9,68450
44.655,BARO0,30.9,68482
44.665,BARO0,30.9,68480
44.675,BARO0,30.9,68469
44.685,BARO0,30.9,68470
44.695,BARO0,30.92,68470
44.705,BARO0,30.9,68452
44.715,BARO0,30.91,68458
44.725,BARO0,30.9,68484
44.735,BARO0,30.89,68446
44.745,BARO0,30.9,68484
44.755,BARO0,30.9,68427
44.765,BARO0,30.9,68462
44.775,BARO0,30.9,68435
44.785,BARO0,30.9,68432
44.795,BARO0,30.89,68458
44.805,BARO0,30.9,68434
44.815,BARO0,30.91,68429
44.825,BARO0,30.91,68432
44.835,BARO0,30.9,68455
44.845,BARO0,30.92,68449
44.855,BARO0,30.91,68440
44.865,BARO0,30.91,68440
44.875,BARO0,30.91,68456
44.885,BARO0,30.9,68428
44.895,BARO0,30.91,68456
44.905,BARO0,30.91,68436
44.915,BARO0,30.93,68458
44.925,BARO0,30.91,68420
44.935,BARO0,30.9,68488
44.945,BARO0,30.91,68490
44.955,BARO0,30.9,68463
44.965,BARO0,30.91,68464
44.975,BARO0,30.9,68479
44.985,BARO0,30.9,68472
44.995,BARO0,30.92,68476
45.005,BARO0,30.93,68464
45.015,BARO0,30.92,68495
45.025,BARO0,30.91,68475
45.035,BARO0,30.91,68450
45.045,BARO0,30.9,68475
45.055,BARO0,30.9,68478
45.065,BARO0,30.91,68490
45.075,BARO0,30.9,68481
45.085,BARO0,30.89,68505
45.095,BARO0,30.91,68485
45.105,BARO0,30.89,68502
45.115,BARO0,30.91,68492
45.125,BARO0,30.91,68474
45.135,BARO0,30.89,68512
45.145,BARO0,30.9,68508
45.155,BARO0,30.9,68498
45.165,BARO0,30.9,68522
45.175,BARO0,30.91,68529
45.185,BARO0,30.9,68513
45.195,BARO0,30.9,68546
45.205,BARO0,30.91,68519
45.215,BARO0,30.91,68541
45.225,BARO0,30.89,68551
45.235,BARO0,30.89,68535
45.245,BARO0,30.9,68541
45.255,BARO0,30.89,68553
45.265,BARO0,30.9,68565
45.275,BARO0,30.9,68554
45.285,BARO0,30.9,68558
45.295,BARO0,30.89,68554
45.305,BARO0,30.91,68567
45.315,BARO0,30.9,68535
45.325,BARO0,30.9,68553
45.335,BARO0,30.91,68566
45.345,BARO0,30.91,68567
45.355,BARO0,30.88,68564
45.365,BARO0,30.91,68572
45.375,BARO0,30.9,68556
45.385,BARO0,30.9,68580
45.395,BARO0,30.89,68597
45.405,BARO0,30.91,68519
45.415,BARO0,30.89,68533
45.425,BARO0,30.9,68556
45.435,BARO0,30.89,68530
45.445,BARO0,30.9,68549
45.455,BARO0,30.91,68533
45.465,BARO0,30.9,68543
45.475,BARO0,30.9,68510
45.485,BARO0,30.9,68513
45.495,BARO0,30.89,68534
45.505,BARO0,30.92,68542
45.515,BARO0,30.9,68564
45.525,BARO0,30.89,68535
45.535,BARO0,30.89,68524
45.545,BARO0,30.89,68541
45.555,BARO0,30.91,68546
45.565,BARO0,30.9,68555
45.575,BARO0,30.9,68544
45.585,BARO0,30.9,68545
45.595,BARO0,30.9,68557
45.605,BARO0,30.9,68585
45.615,BARO0,30.91,68566
45.625,BARO0,30.91,68575
45.635,BARO0,30.92,68556
45.645,BARO0,30.91,68562
45.655,BARO0,30.9,68562
45.665,BARO0,30.9,68574
45.675,BARO0,30.9,68559
45.685,BARO0,30.91,68597
45.695,BARO0,30.9,68601
45.705,BARO0,30.9,68584
45.715,BARO0,30.88,68555
45.725,BARO0,30.9,68552
45.735,BARO0,30.91,68567
45.745,BARO0,30.91,68601
45.755,BARO0,30.91,68596
45.765,BARO0,30.89,68571
45.775,BARO0,30.91,68567
45.785,BARO0,30.91,68584
45.795,BARO0,30.89,68584
45.805,BARO0,30.91,68598
45.815,BARO0,30.92,68623
45.825,BARO0,30.89,68581
45.835,BARO0,30.9,68570
45.845,BARO0,30.89,68593
45.855,BARO0,30.9,68586
45.865,BARO0,30.91,68604
45.875,BARO0,30.9,68589
45.885,BARO0,30.9,68597
45.895,BARO0,30.88,68600
45.905,BARO0,30.91,68605
45.915,BARO0,30.91,68588
45.925,BARO0,30.88,68611
45.935,BARO0,30.9,68605
45.945,BARO0,30.9,68597
45.955,BARO0,30.9,68616
45.965,BARO0,30.89,68617
45.975,BARO0,30.9,68624
45.985,BARO0,30.9,68591
45.995,BARO0,30.9,68624
46.005,BARO0,30.89,68593
46.015,BARO0,30.9,68635
46.025,BARO0,30.9,68603
46.035,BARO0,30.92,68623
46.045,BARO0,30.89,68603
46.055,BARO0,30.9,68615
46.065,BARO0,30.91,68622
46.075,BARO0,30.9,68637
46.085,BARO0,30.9,68622
46.095,BARO0,30.89,68634
46.105,BARO0,30.9,68653
46.115,BARO0,30.91,68630
46.125,BARO0,30.91,68652
46.135,BARO0,30.91,68638
46.145,BARO0,30.9,68634
46.155,BARO0,30.9,68628
46.165,BARO0,30.9,68633
46.175,BARO0,30.91,68646
46.185,BARO0,30.9,68625
46.195,BARO0,30.9,68645
46.205,BARO0,30.9,68629
46.215,BARO0,30.92,68667
46.225,BARO0,30.9,68655
46.235,BARO0,30.9,68667
46.245,BARO0,30.91,68666
46.255,BARO0,30.9,68634
46.265,BARO0,30.89,68665
46.275,BARO0,30.9,68653
46.285,BARO0,30.9,68639
46.295,BARO0,30.91,68641
46.305,BARO0,30.91,68644
46.315,BARO0,30.92,68669
46.325,BARO0,30.9,68674
46.335,BARO0,30.89,68675
46.345,BARO0,30.89,68650
46.355,BARO0,30.89,68671
46.365,BARO0,30.9,68645
46.375,BARO0,30.91,68678
46.385,BARO0,30.89,68651
46.395,BARO0,30.89,68663
46.405,BARO0,30.91,68667
46.415,BARO0,30.89,68652
46.425,BARO0,30.9,68650
46.435,BARO0,30.89,68651
46.445,BARO0,30.88,68692
46.455,BARO0,30.9,68704
46.465,BARO0,30.9,68698
46.475,BARO0,30.9,68700
46.485,BARO0,30.92,68707
46.495,BARO0,30.91,68730
46.505,BARO0,30.89,68740
46.515,BARO0,30.91,68716
46.525,BARO0,30.91,68738
46.535,BARO0,30.9,68747
46.545,BARO0,30.89,68734
46.555,BARO0,30.9,68756
46.565,BARO0,30.89,68755
46.575,BARO0,30.9,68759
46.585,BARO0,30.91,68749
46.595,BARO0,30.89,68759
46.605,BARO0,30.92,68749
46.615,BARO0,30.91,68762
46.625,BARO0,30.9,68765
46.635,BARO0,30.91,68756
46.645,BARO0,30.9,68750
46.655,BARO0,30.9,68751
46.665,BARO0,30.9,68746
46.675,BARO0,30.9,68741
46.685,BARO0,30.9,68749
46.695,BARO0,30.91,68743
46.705,BARO0,30.92,68721
46.715,BARO0,30.91,68740
46.725,BARO0,30.92,68716
46.735,BARO0,30.9,68712
46.745,BARO0,30.9,68694
46.755,BARO0,30.91,68715
46.765,BARO0,30.9,68711
46.775,BARO0,30.89,68710
46.785,BARO0,30.91,68714
46.795,BARO0,30.88,68711
46.805,BARO0,30.91,68705
46.815,BARO0,30.91,68734
46.825,BARO0,30.9,68731
46.835,BARO0,30.9,68715
46.845,BARO0,30.91,68739
46.855,BARO0,30.89,68740
46.865,BARO0,30.9,68757
46.875,BARO0,30.9,68743
46.885,BARO0,30.89,68746
46.895,BARO0,30.89,68734
46.905,BARO0,30.89,68729
46.915,BARO0,30.9,68756
46.925,BARO0,30.88,68763
46.935,BARO0,30.9,68734
46.945,BARO0,30.89,68728
46.955,BARO0,30.9,68720
46.965,BARO0,30.9,68730
46.975,BARO0,30.9,68748
46.985,BARO0,30.89,68771
46.995,BARO0,30.91,68745
47.005,BARO0,30.91,68755
47.015,BARO0,30.9,68775
47.025,BARO0,30.9,68778
47.035,BARO0,30.9,68782
47.045,BARO0,30.89,68728
47.055,BARO0,30.9,68757
47.065,BARO0,30.9,68745
47.075,BARO0,30.9,68779
47.085,BARO0,30.91,68781
47.095,BARO0,30.93,68776
47.105,BARO0,30.9,68770
47.115,BARO0,30.9,68758
47.125,BARO0,30.88,68746
47.135,BARO0,30.9,68782
47.145,BARO0,30.91,68769
47.155,BARO0,30.9,68778
47.165,BARO0,30.89,68784
47.175,BARO0,30.89,68770
47.185,BARO0,30.9,68795
47.195,BARO0,30.88,68778
47.205,BARO0,30.9,68765
47.215,BARO0,30.91,68792
47.225,BARO0,30.9,68787
47.235,BARO0,30.92,68812
47.245,BARO0,30.9,68789
47.255,BARO0,30.9,68804
47.265,BARO0,30.9,68803
47.275,BARO0,30.9,68790
47.285,BARO0,30.9,68789
47.295,BARO0,30.9,68804
47.305,BARO0,30.91,68798
47.315,BARO0,30.9,68852
47.325,BARO0,30.88,68816
47.335,BARO0,30.9,68801
47.345,BARO0,30.91,68794
47.355,BARO0,30.9,68822
47.365,BARO0,30.89,68809
47.375,BARO0,30.89,68830
47.385,BARO0,30.91,68820
47.395,BARO0,30.89,68814
47.405,BARO0,30.89,68842
47.415,BARO0,30.89,68829
47.425,BARO0,30.89,68826
47.435,BARO0,30.89,68807
47.445,BARO0,30.91,68836
47.455,BARO0,30.9,68813
47.465,BARO0,30.89,68816
47.475,BARO0,30.9,68834
47.485,BARO0,30.91,68863
47.495,BARO0,30.9,68871
47.505,BARO0,30.88,68864
47.515,BARO0,30.9,68856
47.525,BARO0,30.9,68854
47.535,BARO0,30.89,68852
47.545,BARO0,30.9,68870
47.555,BARO0,30.89,68875
47.565,BARO0,30.89,68883
47.575,BARO0,30.89,68873
47.585,BARO0,30.87,68885
47.595,BARO0,30.9,68908
47.605,BARO0,30.9,68875
47.615,BARO0,30.9,68880
47.625,BARO0,30.89,68873
47.635,BARO0,30.9,68887
47.645,BARO0,30.91,68914
47.655,BARO0,30.89,68883
47.665,BARO0,30.89,68909
47.675,BARO0,30.89,68905
47.685,BARO0,30.89,68915
47.695,BARO0,30.88,68895
47.705,BARO0,30.89,68921
47.715,BARO0,30.89,68888
47.725,BARO0,30.89,68919
47.735,BARO0,30.86,68880
47.745,BARO0,30.88,68903
47.755,BARO0,30.89,68927
47.765,BARO0,30.88,68915
47.775,BARO0,30.89,68893
47.785,BARO0,30.91,68885
47.795,BARO0,30.88,68924
47.805,BARO0,30.89,68919
47.815,BARO0,30.88,68905
47.825,BARO0,30.89,68945
47.835,BARO0,30.9,68932
47.845,BARO0,30.88,68933
47.855,BARO0,30.89,68950
47.865,BARO0,30.88,68912
47.875,BARO0,30.89,68936
47.885,BARO0,30.91,68975
47.895,BARO0,30.89,68930
47.905,BARO0,30.91,68952
47.915,BARO0,30.87,68919
47.925,BARO0,30.91,68947
47.935,BARO0,30.89,68962
47.945,BARO0,30.88,68944
47.955,BARO0,30.89,68944
47.965,BARO0,30.89,68931
47.975,BARO0,30.88,68936
47.985,BARO0,30.88,68946
47.995,BARO0,30.89,68954
48.005,BARO0,30.89,68967
48.015,BARO0,30.89,68952
48.025,BARO0,30.9,68938
48.035,BARO0,30.88,68977
48.045,BARO0,30.89,68970
48.055,BARO0,30.88,68945
48.065,BARO0,30.88,68962
48.075,BARO0,30.89,68962
48.085,BARO0,30.9,68968
48.095,BARO0,30.9,68960
48.105,BARO0,30.87,68953
48.115,BARO0,30.88,68983
48.125,BARO0,30.88,68955
48.135,BARO0,30.89,68991
48.145,BARO0,30.88,68998
48.155,BARO0,30.88,68961
48.165,BARO0,30.88,68982
48.175,BARO0,30.89,68971
48.185,BARO0,30.89,68978
48.195,BARO0,30.88,68982
48.205,BARO0,30.88,69010
48.215,BARO0,30.88,68983
48.225,BARO0,30.88,68964
48.235,BARO0,30.88,68978
48.245,BARO0,30.88,68990
48.255,BARO0,30.88,68988
48.265,BARO0,30.88,68989
48.275,BARO0,30.88,69010
48.285,BARO0,30.9,68979
48.295,BARO0,30.87,68995
48.305,BARO0,30.89,69001
48.315,BARO0,30.89,69004
48.325,BARO0,30.89,68970
48.335,BARO0,30.89,68983
48.345,BARO0,30.87,69018
48.355,BARO0,30.89,68998
48.365,BARO0,30.88,68994
48.375,BARO0,30.88,68994
48.385,BARO0,30.88,69011
48.395,BARO0,30.88,68975
48.405,BARO0,30.88,69017
48.415,BARO0,30.87,69031
48.425,BARO0,30.88,69003
48.435,BARO0,30.87,68997
48.445,BARO0,30.88,69050
48.455,BARO0,30.88,69034
48.465,BARO0,30.88,69030
48.475,BARO0,30.88,69014
48.485,BARO0,30.9,69032
48.495,BARO0,30.89,68990
48.505,BARO0,30.9,69013
48.515,BARO0,30.89,69031
48.525,BARO0,30.88,69032
48.535,BARO0,30.89,69029
48.545,BARO0,30.9,69032
48.555,BARO0,30.88,69029
48.565,BARO0,30.88,69044
48.575,BARO0,30.88,69055
48.585,BARO0,30.87,69041
48.595,BARO0,30.89,69066
48.605,BARO0,30.86,69033
48.615,BARO0,30.87,69068
48.625,BARO0,30.88,69049
48.635,BARO0,30.88,69062
48.645,BARO0,30.87,69035
48.655,BARO0,30.88,69036
48.665,BARO0,30.89,69053
48.675,BARO0,30.87,69050
48.685,BARO0,30.88,69057
48.695,BARO0,30.89,69056
48.705,BARO0,30.88,69046
48.715,BARO0,30.89,69044
48.725,BARO0,30.87,69065
48.735,BARO0,30.87,69053
48.745,BARO0,30.88,69068
48.755,BARO0,30.88,69067
48.765,BARO0,30.88,69070
48.775,BARO0,30.87,69043
48.785,BARO0,30.88,69068
48.795,BARO0,30.88,69055
48.805,BARO0,30.89,69061
48.815,BARO0,30.87,69093
48.825,BARO0,30.89,69066
48.835,BARO0,30.88,69075
48.845,BARO0,30.86,69065
48.855,BARO0,30.88,69053
48.865,BARO0,30.88,69075
48.875,BARO0,30.88,69074
48.885,BARO0,30.87,69070
48.895,BARO0,30.87,69070
48.905,BARO0,30.89,69097
48.915,BARO0,30.88,69060
48.925,BARO0,30.88,69085
48.935,BARO0,30.88,69086
48.945,BARO0,30.87,69083
48.955,BARO0,30.87,69099
48.965,BARO0,30.87,69086
48.975,BARO0,30.88,69098
48.985,BARO0,30.89,69110
48.995,BARO0,30.87,69096
49.005,BARO0,30.89,69097
49.015,BARO0,30.87,69092
49.025,BARO0,30.87,69101
49.035,BARO0,30.88,69096
49.045,BARO0,30.87,69113
49.055,BARO0,30.87,69088
49.065,BARO0,30.87,69084
49.075,BARO0,30.87,69096
49.085,BARO0,30.9,69092
49.095,BARO0,30.88,69124
49.105,BARO0,30.88,69096
49.115,BARO0,30.88,69102
49.125,BARO0,30.86,69112
49.135,BARO0,30.87,69120
49.145,BARO0,30.87,69074
49.155,BARO0,30.87,69106
49.165,BARO0,30.88,69125
49.175,BARO0,30.87,69110
49.185,BARO0,30.87,69132
49.195,BARO0,30.87,69119
49.205,BARO0,30.89,69077
49.215,BARO0,30.89,69126
49.225,BARO0,30.88,69124
49.235,BARO0,30.87,69113
49.245,BARO0,30.88,69115
49.255,BARO0,30.87,69134
49.265,BARO0,30.87,69129
49.275,BARO0,30.87,69118
49.285,BARO0,30.85,69140
49.295,BARO0,30.86,69135
49.305,BARO0,30.91,69123
49.315,BARO0,30.87,69101
49.325,BARO0,30.87,69128
49.335,BARO0,30.87,69131
49.345,BARO0,30.86,69124
49.355,BARO0,30.86,69126
49.365,BARO0,30.87,69139
49.375,BARO0,30.87,69131
49.385,BARO0,30.89,69128
49.395,BARO0,30.86,69124
49.405,BARO0,30.86,69133
49.415,BARO0,30.87,69127
49.425,BARO0,30.86,69128
49.435,BARO0,30.87,69107
49.445,BARO0,30.86,69125
49.455,BARO0,30.87,69125
49.465,BARO0,30.87,69147
49.475,BARO0,30.87,69102
49.485,BARO0,30.91,69149
49.495,BARO0,30.88,69146
49.505,BARO0,30.88,69131
49.515,BARO0,30.88,69117
49.525,BARO0,30.86,69145
49.535,BARO0,30.87,69132
49.545,BARO0,30.89,69157
49.555,BARO0,30.87,69152
49.565,BARO0,30.87,69139
49.575,BARO0,30.87,69135
49.585,BARO0,30.86,69141
49.595,BARO0,30.86,69141
49.605,BARO0,30.89,69132
49.615,BARO0,30.87,69166
49.625,BARO0,30.87,69137
49.635,BARO0,30.87,69167
49.645,BARO0,30.86,69143
49.655,BARO0,30.88,69148
49.665,BARO0,30.87,69161
49.675,BARO0,30.87,69162
49.685,BARO0,30.86,69128
49.695,BARO0,30.86,69176
49.705,BARO0,30.87,69153
49.715,BARO0,30.89,69158
49.725,BARO0,30.87,69155
49.735,BARO0,30.88,69173
49.745,BARO0,30.87,69165
49.755,BARO0,30.87,69182
49.765,BARO0,30.87,69158
49.775,BARO0,30.87,69151
49.785,BARO0,30.84,69169
