ts,id,T,P
4.785,BARO0,31.08,98480
4.795,BARO0,31.07,98465
4.805,BARO0,31.08,98404
4.815,BARO0,31.07,98394
4.825,BARO0,31.06,98347
4.835,BARO0,31.07,98329
4.845,BARO0,31.08,98284
4.855,BARO0,31.07,98246
4.865,BARO0,31.06,98230
4.875,BARO0,31.06,98198
4.885,BARO0,31.06,98160
4.895,BARO0,31.06,98131
4.905,BARO0,31.06,98107
4.915,BARO0,31.07,98058
4.925,BARO0,31.06,98025
4.935,BARO0,31.06,97985
4.945,BARO0,31.09,97955
4.955,BARO0,31.06,97920
4.965,BARO0,31.06,97874
4.975,BARO0,31.04,97834
4.985,BARO0,31.07,97816
4.995,BARO0,31.08,97768
5.005,BARO0,31.05,97743
5.015,BARO0,31.06,97706
5.025,BARO0,31.07,97657
5.035,BARO0,31.06,97632
5.045,BARO0,31.06,97587
5.055,BARO0,31.07,97558
5.065,BARO0,31.05,97522
5.075,BARO0,31.08,97472
5.085,BARO0,31.08,97446
5.095,BARO0,31.06,97398
5.105,BARO0,31.08,97359
5.115,BARO0,31.07,97339
5.125,BARO0,31.06,97295
5.135,BARO0,31.07,97252
5.145,BARO0,31.08,97207
5.155,BARO0,31.09,97162
5.165,BARO0,31.07,97125
5.175,BARO0,31.07,97083
5.185,BARO0,31.06,97039
5.195,BARO0,31.07,97014
5.205,BARO0,31.06,96966
5.215,BARO0,31.06,96912
5.225,BARO0,31.06,96883
5.235,BARO0,31.06,96825
5.245,BARO0,31.06,96792
5.255,BARO0,31.08,96755
5.265,BARO0,31.07,96727
5.275,BARO0,31.05,96660
5.285,BARO0,31.06,96636
5.295,BARO0,31.07,96573
5.305,BARO0,31.04,96543
5.315,BARO0,31.07,96503
5.325,BARO0,31.06,96445
5.335,BARO0,31.07,96400
5.345,BARO0,31.06,96371
5.355,BARO0,31.06,96321
5.365,BARO0,31.06,96263
5.375,BARO0,31.06,96214
5.385,BARO0,31.05,96187
5.395,BARO0,31.06,96122
5.405,BARO0,31.05,96083
5.415,BARO0,31.06,96032
5.425,BARO0,31.05,95984
5.435,BARO0,31.06,95932
5.445,BARO0,31.09,95899
5.455,BARO0,31.08,95852
5.465,BARO0,31.08,95805
5.475,BARO0,31.05,95768
5.485,BARO0,31.08,95715
5.495,BARO0,31.08,95683
5.505,BARO0,31.07,95632
5.515,BARO0,31.06,95578
5.525,BARO0,31.06,95542
5.535,BARO0,31.06,95495
5.545,BARO0,31.06,95441
5.555,BARO0,31.07,95414
5.565,BARO0,31.10,95341
5.575,BARO0,31.05,95319
5.585,BARO0,31.06,95264
5.595,BARO0,31.06,95206
5.605,BARO0,31.06,95161
5.615,BARO0,31.05,95138
5.625,BARO0,31.06,95082
5.635,BARO0,31.05,95046
5.645,BARO0,31.04,94986
5.655,BARO0,31.07,94960
5.665,BARO0,31.05,94918
5.675,BARO0,31.07,94874
5.685,BARO0,31.06,94818
5.695,BARO0,31.05,94780
5.705,BARO0,31.05,94728
5.715,BARO0,31.06,94680
5.725,BARO0,31.06,94642
5.735,BARO0,31.06,94610
5.745,BARO0,31.07,94552
5.755,BARO0,31.07,94532
5.765,BARO0,31.05,94465
5.775,BARO0,31.05,94418
5.785,BARO0,31.05,94385
5.795,BARO0,31.06,94347
5.805,BARO0,31.05,94306
5.815,BARO0,31.06,94260
5.825,BARO0,31.06,94208
5.835,BARO0,31.05,94162
5.845,BARO0,31.07,94113
5.855,BARO0,31.06,94083
5.865,BARO0,31.05,94029
5.875,BARO0,31.05,94002
5.885,BARO0,31.06,93953
5.895,BARO0,31.06,93916
5.905,BARO0,31.06,93876
5.915,BARO0,31.05,93841
5.925,BARO0,31.05,93789
5.935,BARO0,31.05,93725
5.945,BARO0,31.03,93696
5.955,BARO0,31.06,93659
5.965,BARO0,31.04,93611
5.975,BARO0,31.07,93566
5.985,BARO0,31.02,93528
5.995,BARO0,31.06,93497
6.005,BARO0,31.06,93449
6.015,BARO0,31.06,93406
6.025,BARO0,31.05,93350
6.035,BARO0,31.05,93311
6.045,BARO0,31.04,93286
6.055,BARO0,31.05,93254
6.065,BARO0,31.06,93202
6.075,BARO0,31.07,93160
6.085,BARO0,31.05,93114
6.095,BARO0,31.05,93076
6.105,BARO0,31.06,93009
6.115,BARO0,31.05,93020
6.125,BARO0,31.05,92959
6.135,BARO0,31.05,92898
6.145,BARO0,31.04,92860
6.155,BARO0,31.05,92831
6.165,BARO0,31.06,92794
6.175,BARO0,31.06,92744
6.185,BARO0,31.06,92700
6.195,BARO0,31.04,92668
6.205,BARO0,31.06,92618
6.215,BARO0,31.05,92571
6.225,BARO0,31.05,92548
6.235,BARO0,31.05,92499
6.245,BARO0,31.05,92463
6.255,BARO0,31.05,92437
6.265,BARO0,31.06,92383
6.275,BARO0,31.04,92357
6.285,BARO0,31.05,92312
6.295,BARO0,31.06,92265
6.305,BARO0,31.06,92218
6.315,BARO0,31.05,92189
6.325,BARO0,31.05,92152
6.335,BARO0,31.05,92094
6.345,BARO0,31.05,92065
6.355,BARO0,31.04,92018
6.365,BARO0,31.04,91996
6.375,BARO0,31.05,91944
6.385,BARO0,31.06,91892
6.395,BARO0,31.05,91864
6.405,BARO0,31.01,91819
6.415,BARO0,31.05,91784
6.425,BARO0,31.05,91748
6.435,BARO0,31.05,91726
6.445,BARO0,31.05,91667
6.455,BARO0,31.03,91617
6.465,BARO0,31.04,91593
6.475,BARO0,31.05,91554
6.485,BARO0,31.04,91518
6.495,BARO0,31.04,91481
6.505,BARO0,31.04,91431
6.515,BARO0,31.05,91406
6.525,BARO0,31.05,91366
6.535,BARO0,31.04,91322
6.545,BARO0,31.05,91281
6.555,BARO0,31.04,91248
6.565,BARO0,31.05,91199
6.575,BARO0,31.05,91164
6.585,BARO0,31.05,91116
6.595,BARO0,31.04,91094
6.605,BARO0,31.05,91047
6.615,BARO0,31.04,91009
6.625,BARO0,31.04,90978
6.635,BARO0,31.04,90934
6.645,BARO0,31.05,90895
6.655,BARO0,31.03,90855
6.665,BARO0,31.04,90809
6.675,BARO0,31.04,90765
6.685,BARO0,31.05,90740
6.695,BARO0,31.04,90705
6.705,BARO0,31.05,90664
6.715,BARO0,31.04,90621
6.725,BARO0,31.04,90602
6.735,BARO0,31.04,90546
6.745,BARO0,31.06,90514
6.755,BARO0,31.05,90481
6.765,BARO0,31.04,90438
6.775,BARO0,31.05,90381
6.785,BARO0,31.04,90352
6.795,BARO0,31.04,90346
6.805,BARO0,31.05,90286
6.815,BARO0,31.03,90246
6.825,BARO0,31.04,90221
6.835,BARO0,31.04,90186
6.845,BARO0,31.05,90128
6.855,BARO0,31.05,90111
6.865,BARO0,31.03,90071
6.875,BARO0,31.05,90042
6.885,BARO0,31.03,89996
6.895,BARO0,31.03,89979
6.905,BARO0,31.04,89914
6.915,BARO0,31.04,89882
6.925,BARO0,31.04,89855
6.935,BARO0,31.04,89822
6.945,BARO0,31.04,89790
6.955,BARO0,31.05,89723
6.965,BARO0,31.03,89705
6.975,BARO0,31.04,89663
6.985,BARO0,31.03,89625
6.995,BARO0,31.04,89593
7.005,BARO0,31.04,89558
7.015,BARO0,31.04,89519
7.025,BARO0,31.03,89474
7.035,BARO0,31.04,89440
7.045,BARO0,31.06,89402
7.055,BARO0,31.02,89372
7.065,BARO0,31.03,89336
7.075,BARO0,31.04,89305
7.085,BARO0,31.04,89278
7.095,BARO0,31.04,89221
7.105,BARO0,31.04,89202
7.115,BARO0,31.03,89162
7.125,BARO0,31.04,89125
7.135,BARO0,31.03,89095
7.145,BARO0,31.04,89047
7.155,BARO0,31.04,89025
7.165,BARO0,31.03,88988
7.175,BARO0,31.03,88960
7.185,BARO0,31.05,88914
7.195,BARO0,31.02,88896
7.205,BARO0,31.02,88850
7.215,BARO0,31.03,88802
7.225,BARO0,31.04,88762
7.235,BARO0,31.04,88731
7.245,BARO0,31.05,88704
7.255,BARO0,31.03,88654
7.265,BARO0,31.02,88651
7.275,BARO0,31.05,88590
7.285,BARO0,31.03,88569
7.295,BARO0,31.02,88521
7.305,BARO0,31.05,88500
7.315,BARO0,31.04,88459
7.325,BARO0,31.04,88429
7.335,BARO0,31.03,88388
7.345,BARO0,31.04,88357
7.355,BARO0,31.04,88316
7.365,BARO0,31.02,88280
7.375,BARO0,31.03,88249
7.385,BARO0,31.02,88223
7.395,BARO0,31.04,88183
7.405,BARO0,31.03,88152
7.415,BARO0,31.03,88101
7.425,BARO0,31.04,88080
7.435,BARO0,31.04,88040
7.445,BARO0,31.05,88012
7.455,BARO0,31.04,87985
7.465,BARO0,31.04,87930
7.475,BARO0,31.03,87906
7.485,BARO0,31.05,87881
7.495,BARO0,31.02,87847
7.505,BARO0,31.03,87805
7.515,BARO0,31.03,87779
7.525,BARO0,31.03,87739
7.535,BARO0,31.03,87708
7.545,BARO0,31.04,87658
7.555,BARO0,31.03,87645
7.565,BARO0,31.02,87601
7.575,BARO0,31.04,87576
7.585,BARO0,31.04,87533
7.595,BARO0,31.04,87497
7.605,BARO0,31.03,87449
7.615,BARO0,31.03,87449
7.625,BARO0,31.04,87394
7.635,BARO0,31.04,87367
7.645,BARO0,31.02,87338
7.655,BARO0,31.04,87295
7.665,BARO0,31.04,87267
7.675,BARO0,31.05,87253
7.685,BARO0,31.03,87220
7.695,BARO0,31.04,87179
7.705,BARO0,31.04,87142
7.715,BARO0,31.03,87106
7.725,BARO0,31.03,87071
7.735,BARO0,31.03,87037
7.745,BARO0,31.03,86996
7.755,BARO0,31.03,86970
7.765,BARO0,31.03,86968
7.775,BARO0,31.04,86906
7.785,BARO0,31.03,86889
7.795,BARO0,31.05,86847
7.805,BARO0,31.04,86811
7.815,BARO0,31.04,86784
7.825,BARO0,31.03,86738
7.835,BARO0,31.03,86726
7.845,BARO0,31.02,86691
7.855,BARO0,31.03,86651
7.865,BARO0,31.03,86617
7.875,BARO0,31.04,86595
7.885,BARO0,31.02,86560
7.895,BARO0,31.04,86520
7.905,BARO0,31.04,86496
