ts,id,T,P
30.445,BARO0,43.54,71150
30.455,BARO0,43.54,71131
30.465,BARO0,43.56,71115
30.475,BARO0,43.54,71143
30.485,BARO0,43.56,71126
30.495,BARO0,43.54,71161
30.505,BARO0,43.55,71171
30.515,BARO0,43.54,71133
30.525,BARO0,43.54,71143
30.535,BARO0,43.55,71155
30.545,BARO0,43.54,71182
30.555,BARO0,43.55,71177
30.565,BARO0,43.55,71158
30.575,BARO0,43.52,71188
30.585,BARO0,43.54,71158
30.595,BARO0,43.54,71171
30.605,BARO0,43.54,71174
30.615,BARO0,43.54,71183
30.625,BARO0,43.54,71140
30.635,BARO0,43.54,71175
30.645,BARO0,43.55,71175
30.655,BARO0,43.53,71119
30.665,BARO0,43.52,71145
30.675,BARO0,43.55,71120
30.685,BARO0,43.55,71144
30.695,BARO0,43.53,71099
30.705,BARO0,43.54,71086
30.715,BARO0,43.53,71079
30.725,BARO0,43.52,71097
30.735,BARO0,43.53,71093
30.745,BARO0,43.53,71079
30.755,BARO0,43.56,71102
30.765,BARO0,43.54,71069
30.775,BARO0,43.53,71084
30.785,BARO0,43.54,71085
30.795,BARO0,43.54,71047
30.805,BARO0,43.53,71030
30.815,BARO0,43.54,71046
30.825,BARO0,43.53,71047
30.835,BARO0,43.53,71012
30.845,BARO0,43.52,71018
30.855,BARO0,43.52,71021
30.865,BARO0,43.56,71047
30.875,BARO0,43.54,71048
30.885,BARO0,43.55,71027
30.895,BARO0,43.56,71027
30.905,BARO0,43.55,71021
30.915,BARO0,43.55,71005
30.925,BARO0,43.54,71045
30.935,BARO0,43.56,71043
30.945,BARO0,43.56,71045
30.955,BARO0,43.55,71034
30.965,BARO0,43.56,71074
30.975,BARO0,43.57,71115
30.985,BARO0,43.57,71061
30.995,BARO0,43.57,71078
31.005,BARO0,43.56,71100
31.015,BARO0,43.56,71133
31.025,BARO0,43.57,71112
31.035,BARO0,43.56,71124
31.045,BARO0,43.56,71140
31.055,BARO0,43.56,71170
31.065,BARO0,43.57,71166
31.075,BARO0,43.59,71196
31.085,BARO0,43.58,71200
31.095,BARO0,43.57,71175
31.105,BARO0,43.57,71176
31.115,BARO0,43.57,71216
31.125,BARO0,43.59,71166
31.135,BARO0,43.58,71199
31.145,BARO0,43.58,71223
31.155,BARO0,43.56,71214
31.165,BARO0,43.57,71212
31.175,BARO0,43.57,71241
31.185,BARO0,43.58,71205
31.195,BARO0,43.58,71237
31.205,BARO0,43.56,71218
31.215,BARO0,43.57,71277
31.225,BARO0,43.57,71249
31.235,BARO0,43.57,71240
31.245,BARO0,43.58,71194
31.255,BARO0,43.55,71223
31.265,BARO0,43.55,71176
31.275,BARO0,43.56,71193
31.285,BARO0,43.56,71217
31.295,BARO0,43.57,71214
31.305,BARO0,43.57,71218
31.315,BARO0,43.57,71231
31.325,BARO0,43.57,71273
31.335,BARO0,43.58,71229
31.345,BARO0,43.58,71216
31.355,BARO0,43.57,71204
31.365,BARO0,43.57,71158
31.375,BARO0,43.57,71185
31.385,BARO0,43.59,71176
31.395,BARO0,43.57,71175
31.405,BARO0,43.57,71177
31.415,BARO0,43.57,71166
31.425,BARO0,43.58,71240
31.435,BARO0,43.58,71256
31.445,BARO0,43.57,71190
31.455,BARO0,43.58,71160
31.465,BARO0,43.55,71141
31.475,BARO0,43.55,71111
31.485,BARO0,43.55,71117
31.495,BARO0,43.56,71122
31.505,BARO0,43.55,71123
31.515,BARO0,43.54,71131
31.525,BARO0,43.53,71136
31.535,BARO0,43.56,71212
31.545,BARO0,43.53,71221
31.555,BARO0,43.56,71274
31.565,BARO0,43.54,71297
31.575,BARO0,43.53,71356
31.585,BARO0,43.53,71360
31.595,BARO0,43.53,71388
31.605,BARO0,43.53,71420
31.615,BARO0,43.51,71439
31.625,BARO0,43.51,71431
31.635,BARO0,43.5,71415
31.645,BARO0,43.53,71421
31.655,BARO0,43.52,71425
31.665,BARO0,43.5,71450
31.675,BARO0,43.5,71407
31.685,BARO0,43.51,71401
31.695,BARO0,43.51,71341
31.705,BARO0,43.52,71359
31.715,BARO0,43.5,71317
31.725,BARO0,43.52,71332
31.735,BARO0,43.5,71235
31.745,BARO0,43.49,71244
31.755,BARO0,43.49,71230
31.765,BARO0,43.52,71208
31.775,BARO0,43.48,71191
31.785,BARO0,43.51,71168
31.795,BARO0,43.49,71107
31.805,BARO0,43.5,71130
31.815,BARO0,43.49,71159
31.825,BARO0,43.51,71162
31.835,BARO0,43.49,71167
31.845,BARO0,43.51,71156
31.855,BARO0,43.51,71201
31.865,BARO0,43.49,71266
31.875,BARO0,43.5,71255
31.885,BARO0,43.48,71237
31.895,BARO0,43.48,71288
31.905,BARO0,43.49,71314
31.915,BARO0,43.49,71306
31.925,BARO0,43.5,71298
31.935,BARO0,43.49,71329
31.945,BARO0,43.51,71344
31.955,BARO0,43.47,71293
31.965,BARO0,43.48,71287
31.975,BARO0,43.47,71268
31.985,BARO0,43.47,71222
31.995,BARO0,43.48,71317
32.005,BARO0,43.48,71389
32.015,BARO0,43.48,71371
32.025,BARO0,43.48,71389
32.035,BARO0,43.46,71370
32.045,BARO0,43.47,71319
32.055,BARO0,43.47,71378
32.065,BARO0,43.45,71395
32.075,BARO0,43.48,71370
32.085,BARO0,43.48,71378
32.095,BARO0,43.46,71399
32.105,BARO0,43.47,71442
32.115,BARO0,43.46,71396
32.125,BARO0,43.47,71459
32.135,BARO0,43.47,71434
32.145,BARO0,43.44,71422
32.155,BARO0,43.46,71410
32.165,BARO0,43.46,71499
32.175,BARO0,43.47,71467
32.185,BARO0,43.45,71465
32.195,BARO0,43.45,71492
32.205,BARO0,43.44,71451
32.215,BARO0,43.43,71482
32.225,BARO0,43.44,71478
32.235,BARO0,43.44,71502
32.245,BARO0,43.43,71463
32.255,BARO0,43.43,71485
32.265,BARO0,43.45,71522
32.275,BARO0,43.43,71500
32.285,BARO0,43.42,71433
32.295,BARO0,43.43,71496
32.305,BARO0,43.43,71484
32.315,BARO0,43.43,71456
32.325,BARO0,43.41,71430
32.335,BARO0,43.42,71462
32.345,BARO0,43.43,71483
32.355,BARO0,43.43,71440
32.365,BARO0,43.42,71514
32.375,BARO0,43.42,71504
32.385,BARO0,43.44,71480
32.395,BARO0,43.41,71492
32.405,BARO0,43.43,71499
32.415,BARO0,43.42,71486
32.425,BARO0,43.4,71495
32.435,BARO0,43.41,71496
32.445,BARO0,43.44,71492
32.455,BARO0,43.41,71486
32.465,BARO0,43.41,71464
32.475,BARO0,43.39,71540
32.485,BARO0,43.4,71490
32.495,BARO0,43.4,71536
32.505,BARO0,43.4,71493
32.515,BARO0,43.4,71513
32.525,BARO0,43.41,71518
32.535,BARO0,43.4,71465
32.545,BARO0,43.41,71404
32.555,BARO0,43.4,71375
32.565,BARO0,43.42,71459
32.575,BARO0,43.39,71444
32.585,BARO0,43.39,71445
32.595,BARO0,43.39,71442
32.605,BARO0,43.38,71410
32.615,BARO0,43.39,71403
32.625,BARO0,43.4,71435
32.635,BARO0,43.42,71415
32.645,BARO0,43.35,71387
32.655,BARO0,43.41,71415
32.665,BARO0,43.39,71357
32.675,BARO0,43.4,71369
32.685,BARO0,43.38,71368
32.695,BARO0,43.39,71387
32.705,BARO0,43.39,71344
32.715,BARO0,43.39,71412
32.725,BARO0,43.38,71398
32.735,BARO0,43.38,71407
32.745,BARO0,43.39,71383
32.755,BARO0,43.38,71407
32.765,BARO0,43.39,71359
32.775,BARO0,43.4,71453
32.785,BARO0,43.38,71376
32.795,BARO0,43.39,71404
32.805,BARO0,43.39,71330
32.815,BARO0,43.39,71324
32.825,BARO0,43.37,71363
32.835,BARO0,43.38,71287
32.845,BARO0,43.4,71376
32.855,BARO0,43.43,71391
32.865,BARO0,43.39,71353
32.875,BARO0,43.39,71338
32.885,BARO0,43.4,71385
32.895,BARO0,43.4,71348
32.905,BARO0,43.41,71416
32.915,BARO0,43.41,71421
32.925,BARO0,43.41,71372
32.935,BARO0,43.4,71438
32.945,BARO0,43.42,71374
32.955,BARO0,43.44,71413
32.965,BARO0,43.42,71413
32.975,BARO0,43.4,71426
32.985,BARO0,43.4,71425
32.995,BARO0,43.41,71426
33.005,BARO0,43.41,71383
33.015,BARO0,43.42,71335
33.025,BARO0,43.41,71315
33.035,BARO0,43.41,71382
33.045,BARO0,43.4,71410
33.055,BARO0,43.38,71429
33.065,BARO0,43.39,71455
33.075,BARO0,43.4,71458
33.085,BARO0,43.39,71489
33.095,BARO0,43.4,71514
33.105,BARO0,43.39,71500
33.115,BARO0,43.39,71564
33.125,BARO0,43.4,71589
33.135,BARO0,43.37,71596
33.145,BARO0,43.4,71617
33.155,BARO0,43.37,71626
33.165,BARO0,43.39,71624
33.175,BARO0,43.4,71649
33.185,BARO0,43.38,71645
33.195,BARO0,43.38,71657
33.205,BARO0,43.37,71676
33.215,BARO0,43.35,71692
33.225,BARO0,43.36,71698
33.235,BARO0,43.38,71703
33.245,BARO0,43.35,71757
33.255,BARO0,43.34,71775
33.265,BARO0,43.37,71816
33.275,BARO0,43.37,71795
33.285,BARO0,43.36,71814
33.295,BARO0,43.36,71853
33.305,BARO0,43.36,71821
33.315,BARO0,43.38,71796
33.325,BARO0,43.37,71868
33.335,BARO0,43.34,71859
33.345,BARO0,43.36,71853
33.355,BARO0,43.36,71862
33.365,BARO0,43.36,71903
33.375,BARO0,43.37,71871
33.385,BARO0,43.35,71855
33.395,BARO0,43.35,71852
33.405,BARO0,43.35,71861
33.415,BARO0,43.35,71860
33.425,BARO0,43.36,71870
33.435,BARO0,43.35,71878
33.445,BARO0,43.35,71834
33.455,BARO0,43.33,71848
33.465,BARO0,43.34,71859
33.475,BARO0,43.36,71837
33.485,BARO0,43.35,71875
33.495,BARO0,43.34,71868
33.505,BARO0,43.35,71852
33.515,BARO0,43.37,71852
33.525,BARO0,43.35,71862
33.535,BARO0,43.35,71888
33.545,BARO0,43.32,71840
33.555,BARO0,43.34,71876
33.565,BARO0,43.33,71899
33.575,BARO0,43.34,71859
33.585,BARO0,43.35,71846
33.595,BARO0,43.33,71863
33.605,BARO0,43.34,71865
33.615,BARO0,43.36,71895
33.625,BARO0,43.39,71838
33.635,BARO0,43.35,71878
33.645,BARO0,43.34,71853
33.655,BARO0,43.34,71854
33.665,BARO0,43.36,71876
33.675,BARO0,43.35,71886
33.685,BARO0,43.36,71890
33.695,BARO0,43.34,71872
33.705,BARO0,43.34,71870
33.715,BARO0,43.37,71916
33.725,BARO0,43.35,71891
33.735,BARO0,43.37,71904
33.745,BARO0,43.36,71879
33.755,BARO0,43.36,71861
33.765,BARO0,43.37,71894
33.775,BARO0,43.36,71870
33.785,BARO0,43.35,71862
33.795,BARO0,43.37,71910
33.805,BARO0,43.36,71924
33.815,BARO0,43.35,71902
33.825,BARO0,43.34,71925
33.835,BARO0,43.36,71899
33.845,BARO0,43.37,71897
33.855,BARO0,43.35,71894
33.865,BARO0,43.35,71927
33.875,BARO0,43.37,71936
33.885,BARO0,43.38,71936
33.895,BARO0,43.37,71947
33.905,BARO0,43.37,71913
33.915,BARO0,43.37,71929
33.925,BARO0,43.36,71905
33.935,BARO0,43.36,71935
33.945,BARO0,43.37,71964
33.955,BARO0,43.38,71953
33.965,BARO0,43.38,71971
33.975,BARO0,43.36,71946
33.985,BARO0,43.39,71960
33.995,BARO0,43.38,71969
34.005,BARO0,43.38,71960
34.015,BARO0,43.37,71987
34.025,BARO0,43.37,71982
34.035,BARO0,43.41,71980
34.045,BARO0,43.38,71981
34.055,BARO0,43.37,71996
34.065,BARO0,43.39,72004
34.075,BARO0,43.38,72005
34.085,BARO0,43.39,72029
34.095,BARO0,43.41,72014
34.105,BARO0,43.41,72023
34.115,BARO0,43.39,72046
34.125,BARO0,43.41,72004
34.135,BARO0,43.38,72059
34.145,BARO0,43.39,72054
34.155,BARO0,43.38,72030
34.165,BARO0,43.44,72045
34.175,BARO0,43.41,72030
34.185,BARO0,43.41,72025
34.195,BARO0,43.41,72063
34.205,BARO0,43.41,72032
34.215,BARO0,43.42,72013
34.225,BARO0,43.41,72083
34.235,BARO0,43.42,72075
34.245,BARO0,43.42,72069
34.255,BARO0,43.42,72047
34.265,BARO0,43.41,72094
34.275,BARO0,43.41,72056
34.285,BARO0,43.42,72071
34.295,BARO0,43.42,72106
34.305,BARO0,43.43,72091
34.315,BARO0,43.45,72102
34.325,BARO0,43.43,72114
34.335,BARO0,43.44,72154
34.345,BARO0,43.44,72111
34.355,BARO0,43.44,72081
34.365,BARO0,43.43,72102
34.375,BARO0,43.42,72098
34.385,BARO0,43.45,72088
34.395,BARO0,43.46,72113
34.405,BARO0,43.45,72100
34.415,BARO0,43.45,72067
34.425,BARO0,43.44,72059
34.435,BARO0,43.46,72069
34.445,BARO0,43.47,72021
34.455,BARO0,43.46,71976
34.465,BARO0,43.46,71972
34.475,BARO0,43.46,71930
34.485,BARO0,43.47,71932
34.495,BARO0,43.46,71926
34.505,BARO0,43.46,71914
34.515,BARO0,43.46,71894
34.525,BARO0,43.47,71966
34.535,BARO0,43.48,71881
34.545,BARO0,43.49,71843
34.555,BARO0,43.5,71925
34.565,BARO0,43.48,71912
34.575,BARO0,43.46,71899
34.585,BARO0,43.48,71936
34.595,BARO0,43.47,71924
34.605,BARO0,43.49,71936
34.615,BARO0,43.48,71966
34.625,BARO0,43.48,71956
34.635,BARO0,43.49,71995
34.645,BARO0,43.52,71983
34.655,BARO0,43.5,71989
34.665,BARO0,43.48,71985
34.675,BARO0,43.49,72027
34.685,BARO0,43.47,71974
34.695,BARO0,43.47,72001
34.705,BARO0,43.48,72019
34.715,BARO0,43.46,72010
34.725,BARO0,43.48,72007
34.735,BARO0,43.48,72006
34.745,BARO0,43.49,71997
34.755,BARO0,43.45,72001
34.765,BARO0,43.5,72036
34.775,BARO0,43.48,72006
34.785,BARO0,43.48,72029
34.795,BARO0,43.47,72051
34.805,BARO0,43.48,71969
34.815,BARO0,43.47,72016
34.825,BARO0,43.46,72067
34.835,BARO0,43.49,72012
34.845,BARO0,43.48,72048
34.855,BARO0,43.49,72059
34.865,BARO0,43.49,72033
34.875,BARO0,43.49,72049
34.885,BARO0,43.47,72052
34.895,BARO0,43.46,72061
34.905,BARO0,43.46,72069
34.915,BARO0,43.47,72110
34.925,BARO0,43.45,72093
34.935,BARO0,43.46,72166
34.945,BARO0,43.49,72139
34.955,BARO0,43.46,72140
34.965,BARO0,43.47,72116
34.975,BARO0,43.46,72152
34.985,BARO0,43.46,72182
34.995,BARO0,43.45,72181
35.005,BARO0,43.45,72193
35.015,BARO0,43.44,72209
35.025,BARO0,43.45,72216
35.035,BARO0,43.44,72213
35.045,BARO0,43.45,72229
35.055,BARO0,43.44,72206
35.065,BARO0,43.46,72250
35.075,BARO0,43.44,72207
35.085,BARO0,43.44,72226
35.095,BARO0,43.44,72181
35.105,BARO0,43.44,72211
35.115,BARO0,43.44,72173
35.125,BARO0,43.46,72181
35.135,BARO0,43.43,72186
35.145,BARO0,43.43,72115
35.155,BARO0,43.43,72107
35.165,BARO0,43.45,72080
35.175,BARO0,43.41,72066
35.185,BARO0,43.42,72049
35.195,BARO0,43.42,72032
35.205,BARO0,43.4,72008
35.215,BARO0,43.42,72002
35.225,BARO0,43.4,72010
35.235,BARO0,43.39,72071
35.245,BARO0,43.38,72010
35.255,BARO0,43.41,72016
35.265,BARO0,43.39,72008
35.275,BARO0,43.37,71991
35.285,BARO0,43.38,72035
35.295,BARO0,43.38,72049
35.305,BARO0,43.36,72037
35.315,BARO0,43.38,72052
35.325,BARO0,43.37,72055
35.335,BARO0,43.37,72056
35.345,BARO0,43.35,72085
35.355,BARO0,43.34,72135
35.365,BARO0,43.34,72099
35.375,BARO0,43.34,72156
35.385,BARO0,43.33,72130
35.395,BARO0,43.34,72172
35.405,BARO0,43.33,72241
35.415,BARO0,43.34,72212
35.425,BARO0,43.33,72207
35.435,BARO0,43.31,72254
35.445,BARO0,43.33,72259
35.455,BARO0,43.3,72272
35.465,BARO0,43.29,72313
35.475,BARO0,43.31,72350
35.485,BARO0,43.3,72346
35.495,BARO0,43.3,72395
35.505,BARO0,43.29,72385
35.515,BARO0,43.28,72380
35.525,BARO0,43.28,72383
35.535,BARO0,43.28,72425
35.545,BARO0,43.26,72414
35.555,BARO0,43.29,72410
35.565,BARO0,43.27,72429
35.575,BARO0,43.26,72428
35.585,BARO0,43.27,72440
35.595,BARO0,43.26,72427
35.605,BARO0,43.26,72407
35.615,BARO0,43.26,72407
35.625,BARO0,43.25,72409
35.635,BARO0,43.23,72411
35.645,BARO0,43.24,72442
35.655,BARO0,43.26,72384
35.665,BARO0,43.25,72435
35.675,BARO0,43.24,72435
35.685,BARO0,43.23,72421
35.695,BARO0,43.23,72396
35.705,BARO0,43.22,72369
35.715,BARO0,43.24,72416
35.725,BARO0,43.21,72431
35.735,BARO0,43.22,72397
35.745,BARO0,43.21,72451
35.755,BARO0,43.23,72415
35.765,BARO0,43.21,72400
35.775,BARO0,43.23,72408
35.785,BARO0,43.21,72402
35.795,BARO0,43.21,72382
35.805,BARO0,43.21,72389
35.815,BARO0,43.2,72338
35.825,BARO0,43.21,72366
35.835,BARO0,43.19,72347
35.845,BARO0,43.22,72335
35.855,BARO0,43.21,72307
35.865,BARO0,43.2,72255
35.875,BARO0,43.23,72247
35.885,BARO0,43.2,72242
35.895,BARO0,43.19,72201
35.905,BARO0,43.19,72175
35.915,BARO0,43.18,72145
35.925,BARO0,43.2,72220
35.935,BARO0,43.18,72174
35.945,BARO0,43.19,72125
35.955,BARO0,43.19,72181
35.965,BARO0,43.2,72131
35.975,BARO0,43.19,72146
35.985,BARO0,43.19,72121
35.995,BARO0,43.19,72138
36.005,BARO0,43.19,72099
36.015,BARO0,43.18,72096
36.025,BARO0,43.18,72132
36.035,BARO0,43.18,72147
36.045,BARO0,43.17,72129
36.055,BARO0,43.2,72162
36.065,BARO0,43.18,72145
36.075,BARO0,43.18,72180
36.085,BARO0,43.18,72268
36.095,BARO0,43.18,72204
36.105,BARO0,43.18,72235
36.115,BARO0,43.19,72252
36.125,BARO0,43.18,72234
36.135,BARO0,43.17,72253
36.145,BARO0,43.17,72230
36.155,BARO0,43.15,72167
36.165,BARO0,43.17,72208
36.175,BARO0,43.17,72232
36.185,BARO0,43.17,72200
36.195,BARO0,43.16,72248
36.205,BARO0,43.17,72271
36.215,BARO0,43.17,72310
36.225,BARO0,43.17,72329
36.235,BARO0,43.17,72259
36.245,BARO0,43.15,72222
36.255,BARO0,43.18,72291
36.265,BARO0,43.15,72301
36.275,BARO0,43.17,72290
36.285,BARO0,43.15,72335
36.295,BARO0,43.16,72309
36.305,BARO0,43.15,72298
36.315,BARO0,43.16,72373
36.325,BARO0,43.15,72327
36.335,BARO0,43.15,72311
36.345,BARO0,43.14,72346
36.355,BARO0,43.14,72353
36.365,BARO0,43.16,72356
36.375,BARO0,43.13,72341
36.385,BARO0,43.16,72367
36.395,BARO0,43.14,72378
36.405,BARO0,43.15,72400
36.415,BARO0,43.12,72380
36.425,BARO0,43.14,72335
36.435,BARO0,43.13,72401
36.445,BARO0,43.12,72396
36.455,BARO0,43.14,72472
36.465,BARO0,43.12,72385
36.475,BARO0,43.13,72408
36.485,BARO0,43.13,72383
36.495,BARO0,43.12,72430
36.505,BARO0,43.12,72405
36.515,BARO0,43.11,72426
36.525,BARO0,43.12,72519
36.535,BARO0,43.11,72454
36.545,BARO0,43.1,72462
36.555,BARO0,43.12,72492
36.565,BARO0,43.09,72464
36.575,BARO0,43.12,72515
36.585,BARO0,43.1,72500
36.595,BARO0,43.1,72477
36.605,BARO0,43.09,72469
36.615,BARO0,43.09,72488
36.625,BARO0,43.1,72506
36.635,BARO0,43.07,72543
36.645,BARO0,43.1,72476
36.655,BARO0,43.09,72500
36.665,BARO0,43.09,72445
36.675,BARO0,43.07,72461
36.685,BARO0,43.09,72464
36.695,BARO0,43.08,72487
36.705,BARO0,43.08,72553
36.715,BARO0,43.06,72470
36.725,BARO0,43.07,72485
36.735,BARO0,43.08,72469
36.745,BARO0,43.07,72522
36.755,BARO0,43.06,72507
36.765,BARO0,43.07,72527
36.775,BARO0,43.05,72483
36.785,BARO0,43.05,72526
36.795,BARO0,43.05,72507
36.805,BARO0,43.05,72569
36.815,BARO0,43.05,72540
36.825,BARO0,43.07,72547
36.835,BARO0,43.05,72478
36.845,BARO0,43.02,72539
36.855,BARO0,43.02,72551
36.865,BARO0,43.04,72547
36.875,BARO0,43.03,72516
36.885,BARO0,43.02,72488
36.895,BARO0,43.01,72539
36.905,BARO0,43.02,72539
36.915,BARO0,43.04,72555
36.925,BARO0,43.01,72535
36.935,BARO0,43,72451
36.945,BARO0,43.01,72524
36.955,BARO0,43.02,72528
36.965,BARO0,43.02,72493
36.975,BARO0,43.01,72484
36.985,BARO0,42.99,72482
36.995,BARO0,43,72482
37.005,BARO0,43,72485
37.015,BARO0,42.99,72545
37.025,BARO0,42.99,72554
37.035,BARO0,43,72542
37.045,BARO0,42.98,72603
37.055,BARO0,42.96,72620
37.065,BARO0,42.97,72631
37.075,BARO0,42.98,72675
37.085,BARO0,42.98,72689
37.095,BARO0,42.98,72672
37.105,BARO0,42.96,72712
37.115,BARO0,42.94,72711
37.125,BARO0,42.96,72727
37.135,BARO0,42.95,72730
37.145,BARO0,42.97,72773
37.155,BARO0,42.95,72785
37.165,BARO0,42.96,72783
37.175,BARO0,42.96,72786
37.185,BARO0,42.95,72796
37.195,BARO0,42.95,72790
37.205,BARO0,42.95,72767
37.215,BARO0,42.96,72773
37.225,BARO0,42.94,72778
37.235,BARO0,42.95,72790
37.245,BARO0,42.96,72800
37.255,BARO0,42.93,72776
37.265,BARO0,42.96,72770
37.275,BARO0,42.93,72748
37.285,BARO0,42.94,72776
37.295,BARO0,42.94,72754
37.305,BARO0,42.95,72759
37.315,BARO0,42.94,72780
37.325,BARO0,42.95,72763
37.335,BARO0,42.94,72773
37.345,BARO0,42.95,72752
37.355,BARO0,42.96,72797
37.365,BARO0,42.94,72810
37.375,BARO0,42.96,72815
37.385,BARO0,42.95,72832
37.395,BARO0,42.94,72854
37.405,BARO0,42.95,72804
37.415,BARO0,42.96,72850
37.425,BARO0,42.95,72856
37.435,BARO0,42.98,72872
37.445,BARO0,42.94,72915
37.455,BARO0,42.96,72889
37.465,BARO0,42.96,72914
37.475,BARO0,42.96,72918
37.485,BARO0,42.96,72913
37.495,BARO0,42.95,72936
37.505,BARO0,42.95,72903
37.515,BARO0,42.96,72943
37.525,BARO0,42.97,72969
37.535,BARO0,42.97,72960
37.545,BARO0,42.96,72956
37.555,BARO0,42.98,72923
37.565,BARO0,42.95,72924
37.575,BARO0,42.97,72928
37.585,BARO0,42.97,72910
37.595,BARO0,42.97,72910
37.605,BARO0,42.98,72882
37.615,BARO0,42.97,72883
37.625,BARO0,42.96,72900
37.635,BARO0,42.96,72897
37.645,BARO0,43,72889
37.655,BARO0,43,72843
37.665,BARO0,42.98,72805
37.675,BARO0,42.97,72806
37.685,BARO0,42.99,72760
37.695,BARO0,42.99,72752
37.705,BARO0,42.99,72736
37.715,BARO0,43,72739
37.725,BARO0,42.99,72735
37.735,BARO0,42.98,72677
37.745,BARO0,42.99,72711
37.755,BARO0,43,72664
37.765,BARO0,42.99,72671
37.775,BARO0,42.99,72644
37.785,BARO0,43,72673
37.795,BARO0,43.01,72607
37.805,BARO0,43.01,72635
37.815,BARO0,43.01,72673
37.825,BARO0,43.01,72592
37.835,BARO0,43.02,72601
37.845,BARO0,43,72591
37.855,BARO0,43.03,72663
37.865,BARO0,43,72668
37.875,BARO0,43.02,72667
37.885,BARO0,43.01,72676
37.895,BARO0,43.02,72689
37.905,BARO0,43.01,72709
37.915,BARO0,43.02,72744
37.925,BARO0,43.01,72626
37.935,BARO0,43.01,72631
37.945,BARO0,43.02,72638
37.955,BARO0,43.03,72635
37.965,BARO0,42.99,72651
37.975,BARO0,43,72646
37.985,BARO0,43,72657
37.995,BARO0,43.01,72653
38.005,BARO0,43.01,72658
38.015,BARO0,43.01,72671
38.025,BARO0,43,72679
38.035,BARO0,42.99,72653
38.045,BARO0,43.01,72671
38.055,BARO0,43.01,72697
38.065,BARO0,43,72741
38.075,BARO0,42.99,72691
38.085,BARO0,43,72795
38.095,BARO0,42.99,72770
38.105,BARO0,43,72785
38.115,BARO0,43.01,72740
38.125,BARO0,43.02,72769
38.135,BARO0,42.99,72793
38.145,BARO0,42.99,72753
38.155,BARO0,43.01,72777
38.165,BARO0,43,72798
38.175,BARO0,43.01,72805
38.185,BARO0,43.01,72792
38.195,BARO0,43,72806
38.205,BARO0,43.01,72822
38.215,BARO0,43,72825
38.225,BARO0,43,72820
38.235,BARO0,43,72817
38.245,BARO0,43.01,72787
38.255,BARO0,43,72820
38.265,BARO0,43.03,72840
38.275,BARO0,43.01,72826
38.285,BARO0,43,72842
38.295,BARO0,43.01,72819
38.305,BARO0,43.01,72848
38.315,BARO0,43.01,72833
38.325,BARO0,43.02,72853
38.335,BARO0,43.01,72843
38.345,BARO0,43.02,72846
38.355,BARO0,43.01,72855
38.365,BARO0,43,72844
38.375,BARO0,43.01,72913
38.385,BARO0,43.03,72920
38.395,BARO0,43.03,72906
38.405,BARO0,43.03,72931
38.415,BARO0,43.05,72967
38.425,BARO0,43.02,72912
38.435,BARO0,43.05,72915
38.445,BARO0,43.03,72909
38.455,BARO0,43.05,72985
38.465,BARO0,43.06,72938
38.475,BARO0,43.03,72977
38.485,BARO0,43.04,72991
38.495,BARO0,43.04,72950
38.505,BARO0,43.04,72990
38.515,BARO0,43.06,72960
38.525,BARO0,43.08,72955
38.535,BARO0,43.05,72950
38.545,BARO0,43.03,72964
38.555,BARO0,43.06,72966
38.565,BARO0,43.06,72985
38.575,BARO0,43.05,72986
38.585,BARO0,43.04,72997
38.595,BARO0,43.05,72961
38.605,BARO0,43.04,72965
38.615,BARO0,43.06,72989
38.625,BARO0,43.04,72974
38.635,BARO0,43.06,73028
38.645,BARO0,43.05,73006
38.655,BARO0,43.06,73039
38.665,BARO0,43.05,73035
38.675,BARO0,43.05,73075
38.685,BARO0,43.05,73057
38.695,BARO0,43.04,73068
38.705,BARO0,43.06,73067
38.715,BARO0,43.04,73145
38.725,BARO0,43.04,73123
38.735,BARO0,43.05,73160
38.745,BARO0,43.04,73154
38.755,BARO0,43.03,73174
38.765,BARO0,43.05,73136
38.775,BARO0,43.05,73132
38.785,BARO0,43.04,73152
38.795,BARO0,43.05,73134
38.805,BARO0,43.04,73190
38.815,BARO0,43.06,73153
38.825,BARO0,43.06,73139
38.835,BARO0,43.05,73152
38.845,BARO0,43.05,73167
38.855,BARO0,43.04,73131
38.865,BARO0,43.04,73119
38.875,BARO0,43.04,73081
38.885,BARO0,43.06,73090
38.895,BARO0,43.04,73021
38.905,BARO0,43.04,73011
38.915,BARO0,43.07,73013
38.925,BARO0,43.05,72957
38.935,BARO0,43.04,72903
38.945,BARO0,43.05,72898
38.955,BARO0,43.04,72920
38.965,BARO0,43.04,72864
38.975,BARO0,43.03,72888
38.985,BARO0,43.05,72863
38.995,BARO0,43.04,72823
39.005,BARO0,43.06,72884
39.015,BARO0,43.04,72973
39.025,BARO0,43.03,72917
39.035,BARO0,43.05,72945
39.045,BARO0,43.02,72946
39.055,BARO0,43.05,72905
39.065,BARO0,43.01,72972
39.075,BARO0,43.04,72907
39.085,BARO0,43.04,72978
39.095,BARO0,43.03,72945
39.105,BARO0,43.03,72916
39.115,BARO0,43.04,72953
39.125,BARO0,43.03,72931
39.135,BARO0,43.05,73014
39.145,BARO0,42.99,72996
39.155,BARO0,43.02,72988
39.165,BARO0,43.02,73072
39.175,BARO0,43.02,73062
39.185,BARO0,43.02,73045
39.195,BARO0,43.01,73105
39.205,BARO0,43.03,73121
