ts,id,Ax,Ay,Az,Gx,Gy,Gz
-0.745,IMU0,0.067060546875,-9.963281250000001,1.274150390625,-0.2801120448179272,-1.050420168067227,-0.1400560224089636
-0.735,IMU0,0.076640625,-9.9249609375,1.274150390625,-0.2801120448179272,-1.1204481792717087,-0.1400560224089636
-0.725,IMU0,0.057480468750000006,-9.963281250000001,1.2837304687500002,-0.2801120448179272,-1.050420168067227,-0.1400560224089636
-0.715,IMU0,0.067060546875,-9.9249609375,1.302890625,-0.21008403361344538,-1.1204481792717087,-0.1400560224089636
-0.705,IMU0,0.086220703125,-9.963281250000001,1.350791015625,-0.21008403361344538,-1.1204481792717087,-0.1400560224089636
-0.695,IMU0,0.076640625,-9.972861328125001,1.312470703125,-0.21008403361344538,-1.1204481792717087,-0.1400560224089636
-0.685,IMU0,0.086220703125,-9.963281250000001,1.2837304687500002,-0.2801120448179272,-1.1904761904761905,-0.1400560224089636
-0.675,IMU0,0.067060546875,-9.972861328125001,1.312470703125,-0.5602240896358543,-1.2605042016806722,-0.0700280112044818
-0.665,IMU0,0.067060546875,-9.934541015625001,1.2837304687500002,-0.350140056022409,-1.2605042016806722,-0.1400560224089636
-0.655,IMU0,0.057480468750000006,-9.963281250000001,1.274150390625,-0.1400560224089636,-1.2605042016806722,-0.1400560224089636
-0.645,IMU0,0.047900390625000004,-9.934541015625001,1.235830078125,-0.2801120448179272,-1.050420168067227,-0.1400560224089636
-0.635,IMU0,0.076640625,-9.934541015625001,1.22625,-0.21008403361344538,-0.9803921568627452,-0.1400560224089636
-0.625,IMU0,0.0383203125,-9.963281250000001,1.2454101562500002,-0.21008403361344538,-0.9103641456582633,-0.1400560224089636
-0.615,IMU0,0.10538085937500001,-9.953701171875,1.2933105468750001,-0.350140056022409,-0.8403361344537815,-0.1400560224089636
-0.605,IMU0,0.057480468750000006,-9.953701171875,1.3220507812500002,-0.350140056022409,-0.9803921568627452,-0.1400560224089636
-0.595,IMU0,0.15328125,-9.972861328125001,1.3412109375,-0.4901960784313726,-1.050420168067227,-0.1400560224089636
-0.585,IMU0,0.047900390625000004,-9.963281250000001,1.3316308593750001,-0.21008403361344538,-1.2605042016806722,-0.1400560224089636
-0.575,IMU0,0.11496093750000001,-9.934541015625001,1.2933105468750001,0,-1.400560224089636,-0.1400560224089636
-0.565,IMU0,0.028740234375000003,-9.9249609375,1.312470703125,-0.42016806722689076,-1.2605042016806722,-0.1400560224089636
-0.555,IMU0,0.028740234375000003,-9.953701171875,1.274150390625,-0.350140056022409,-1.2605042016806722,-0.1400560224089636
-0.545,IMU0,0.067060546875,-9.972861328125001,1.2454101562500002,-0.350140056022409,-1.050420168067227,-0.1400560224089636
-0.535,IMU0,0.057480468750000006,-9.90580078125,1.235830078125,-0.21008403361344538,-1.050420168067227,-0.0700280112044818
-0.525,IMU0,0.076640625,-9.934541015625001,1.22625,-0.21008403361344538,-0.9803921568627452,-0.0700280112044818
-0.515,IMU0,0.047900390625000004,-9.963281250000001,1.2454101562500002,-0.1400560224089636,-0.9803921568627452,-0.1400560224089636
-0.505,IMU0,0.12454101562500001,-9.963281250000001,1.2645703125,-0.1400560224089636,-0.9103641456582633,-0.1400560224089636
-0.495,IMU0,0.086220703125,-9.963281250000001,1.2837304687500002,-0.21008403361344538,-0.9803921568627452,-0.1400560224089636
-0.485,IMU0,0.057480468750000006,-9.953701171875,1.2933105468750001,-0.0700280112044818,-1.1204481792717087,-0.1400560224089636
-0.475,IMU0,0.09580078125000001,-9.934541015625001,1.3412109375,-0.1400560224089636,-1.1204481792717087,-0.1400560224089636
-0.465,IMU0,0.028740234375000003,-9.953701171875,1.312470703125,-0.21008403361344538,-1.2605042016806722,-0.1400560224089636
-0.455,IMU0,0.12454101562500001,-9.94412109375,1.312470703125,-0.21008403361344538,-1.2605042016806722,-0.1400560224089636
-0.445,IMU0,0.086220703125,-9.94412109375,1.2645703125,-0.2801120448179272,-1.2605042016806722,-0.0700280112044818
-0.435,IMU0,0.047900390625000004,-9.992021484375,1.2454101562500002,-0.21008403361344538,-1.1204481792717087,-0.1400560224089636
-0.425,IMU0,0.076640625,-9.94412109375,1.2549902343750001,-0.21008403361344538,-1.1904761904761905,-0.1400560224089636
-0.415,IMU0,0.09580078125000001,-9.972861328125001,1.2645703125,-0.21008403361344538,-1.1204481792717087,-0.0700280112044818
-0.405,IMU0,0.057480468750000006,-9.915380859375,1.274150390625,-0.350140056022409,-1.050420168067227,-0.0700280112044818
-0.395,IMU0,0.086220703125,-9.934541015625001,1.2933105468750001,-0.2801120448179272,-1.050420168067227,-0.1400560224089636
-0.385,IMU0,0.047900390625000004,-9.934541015625001,1.3220507812500002,-0.21008403361344538,-0.9803921568627452,-0.1400560224089636
-0.375,IMU0,0.076640625,-9.98244140625,1.3412109375,-0.21008403361344538,-0.9803921568627452,-0.0700280112044818
-0.365,IMU0,0.028740234375000003,-9.94412109375,1.3220507812500002,-0.2801120448179272,-0.9803921568627452,-0.1400560224089636
-0.355,IMU0,0.09580078125000001,-9.963281250000001,1.274150390625,-0.2801120448179272,-0.9103641456582633,-0.1400560224089636
-0.345,IMU0,0.076640625,-9.953701171875,1.274150390625,-0.2801120448179272,-1.050420168067227,-0.0700280112044818
-0.335,IMU0,0.047900390625000004,-9.953701171875,1.2454101562500002,-0.2801120448179272,-1.1904761904761905,-0.0700280112044818
-0.325,IMU0,0.076640625,-9.972861328125001,1.2549902343750001,-0.2801120448179272,-1.3305322128851542,-0.0700280112044818
-0.315,IMU0,0.028740234375000003,-9.9249609375,1.235830078125,-0.2801120448179272,-1.3305322128851542,-0.1400560224089636
-0.305,IMU0,0.12454101562500001,-9.9249609375,1.22625,-0.350140056022409,-1.400560224089636,-0.1400560224089636
-0.295,IMU0,0,-9.953701171875,1.2549902343750001,-0.2801120448179272,-1.4705882352941178,-0.0700280112044818
-0.285,IMU0,0.10538085937500001,-9.972861328125001,1.2837304687500002,-0.21008403361344538,-1.1904761904761905,-0.1400560224089636
-0.275,IMU0,0.028740234375000003,-9.972861328125001,1.2549902343750001,-0.1400560224089636,-1.050420168067227,-0.1400560224089636
-0.265,IMU0,0.09580078125000001,-9.94412109375,1.3220507812500002,-0.1400560224089636,-0.8403361344537815,-0.21008403361344538
-0.255,IMU0,-0.009580078125,-9.9249609375,1.302890625,-0.2801120448179272,-0.9103641456582633,-0.1400560224089636
-0.245,IMU0,0.10538085937500001,-9.972861328125001,1.3220507812500002,-0.2801120448179272,-0.7703081232492998,-0.1400560224089636
-0.235,IMU0,0.076640625,-9.934541015625001,1.2645703125,-0.2801120448179272,-0.7703081232492998,-0.1400560224089636
-0.225,IMU0,0.009580078125,-9.94412109375,1.274150390625,-0.2801120448179272,-0.9103641456582633,-0.21008403361344538
-0.215,IMU0,0.11496093750000001,-9.963281250000001,1.2837304687500002,-0.1400560224089636,-1.2605042016806722,-0.1400560224089636
-0.205,IMU0,0.067060546875,-9.94412109375,1.2645703125,-0.21008403361344538,-1.3305322128851542,-0.1400560224089636
-0.195,IMU0,0.15328125,-9.953701171875,1.2166699218750001,-0.42016806722689076,-1.3305322128851542,-0.1400560224089636
-0.185,IMU0,-0.01916015625,-9.992021484375,1.2166699218750001,-0.1400560224089636,-1.6106442577030813,-0.1400560224089636
-0.175,IMU0,0.086220703125,-10.049501953125,1.3316308593750001,-0.0700280112044818,-1.2605042016806722,-0.1400560224089636
-0.165,IMU0,-0.028740234375000003,-10.001601562500001,1.3699511718750002,-0.0700280112044818,-1.1204481792717087,-0.1400560224089636
-0.155,IMU0,0.057480468750000006,-10.0782421875,1.350791015625,0.6302521008403361,-0.700280112044818,-0.1400560224089636
-0.145,IMU0,-0.009580078125,-10.02076171875,1.2166699218750001,0.42016806722689076,-0.2801120448179272,-0.1400560224089636
-0.135,IMU0,0.028740234375000003,-10.001601562500001,1.2454101562500002,-0.7703081232492998,0.4901960784313726,-0.1400560224089636
-0.125,IMU0,-0.086220703125,-11.438613281250001,1.36037109375,0.1400560224089636,0.6302521008403361,-0.21008403361344538
-0.115,IMU0,-0.0383203125,-18.058447265625002,1.274150390625,-0.700280112044818,0.9103641456582633,0
-0.105,IMU0,-0.076640625,-31.336435546875002,1.9926562500000002,-0.350140056022409,0.21008403361344538,0.0700280112044818
-0.095,IMU0,-0.43110351562500004,-65.269072265625,2.5674609375000004,1.8207282913165266,-0.42016806722689076,-0.21008403361344538
-0.085,IMU0,-0.22034179687500002,-83.873583984375,2.2513183593750004,1.400560224089636,-0.9103641456582633,-0.350140056022409
