ts,id,T,P
41.065,BARO0,36.62,72615
41.075,BARO0,36.63,72627
41.085,BARO0,36.62,72617
41.095,BARO0,36.63,72613
41.105,BARO0,36.63,72616
41.115,BARO0,36.62,72600
41.125,BARO0,36.64,72610
41.135,BARO0,36.63,72643
41.145,BARO0,36.62,72602
41.155,BARO0,36.62,72608
41.165,BARO0,36.62,72658
41.175,BARO0,36.62,72640
41.185,BARO0,36.63,72621
41.195,BARO0,36.61,72620
41.205,BARO0,36.62,72651
41.215,BARO0,36.65,72654
41.225,BARO0,36.62,72673
41.235,BARO0,36.62,72666
41.245,BARO0,36.64,72684
41.255,BARO0,36.63,72645
41.265,BARO0,36.62,72657
41.275,BARO0,36.62,72686
41.285,BARO0,36.62,72665
41.295,BARO0,36.61,72698
41.305,BARO0,36.62,72718
41.315,BARO0,36.62,72748
41.325,BARO0,36.6,72748
41.335,BARO0,36.61,72735
41.345,BARO0,36.61,72737
41.355,BARO0,36.61,72710
41.365,BARO0,36.61,72739
41.375,BARO0,36.62,72789
41.385,BARO0,36.61,72744
41.395,BARO0,36.61,72792
41.405,BARO0,36.61,72788
41.415,BARO0,36.62,72808
41.425,BARO0,36.6,72767
41.435,BARO0,36.61,72777
41.445,BARO0,36.59,72790
41.455,BARO0,36.62,72834
41.465,BARO0,36.6,72797
41.475,BARO0,36.59,72810
41.485,BARO0,36.61,72822
41.495,BARO0,36.6,72815
41.505,BARO0,36.6,72806
41.515,BARO0,36.6,72823
41.525,BARO0,36.6,72818
41.535,BARO0,36.61,72842
41.545,BARO0,36.58,72807
41.555,BARO0,36.59,72805
41.565,BARO0,36.61,72820
41.575,BARO0,36.58,72838
41.585,BARO0,36.59,72820
41.595,BARO0,36.59,72856
41.605,BARO0,36.59,72879
41.615,BARO0,36.59,72870
41.625,BARO0,36.57,72832
41.635,BARO0,36.59,72852
41.645,BARO0,36.59,72859
41.655,BARO0,36.6,72875
41.665,BARO0,36.58,72889
41.675,BARO0,36.58,72885
41.685,BARO0,36.57,72881
41.695,BARO0,36.57,72883
41.705,BARO0,36.58,72851
41.715,BARO0,36.58,72896
41.725,BARO0,36.58,72911
41.735,BARO0,36.61,72921
41.745,BARO0,36.58,72894
41.755,BARO0,36.57,72929
41.765,BARO0,36.57,72890
41.775,BARO0,36.59,72925
41.785,BARO0,36.57,72869
41.795,BARO0,36.58,72882
41.805,BARO0,36.57,72928
41.815,BARO0,36.56,72914
41.825,BARO0,36.57,72924
41.835,BARO0,36.57,72898
41.845,BARO0,36.57,72902
41.855,BARO0,36.57,72947
41.865,BARO0,36.57,72926
41.875,BARO0,36.58,72913
41.885,BARO0,36.57,72926
41.895,BARO0,36.57,72927
41.905,BARO0,36.57,72939
41.915,BARO0,36.57,72928
41.925,BARO0,36.57,72912
41.935,BARO0,36.6,72939
41.945,BARO0,36.56,72938
41.955,BARO0,36.59,72951
41.965,BARO0,36.57,72960
41.975,BARO0,36.57,72938
41.985,BARO0,36.58,72954
41.995,BARO0,36.57,72958
42.005,BARO0,36.57,72968
42.015,BARO0,36.57,72967
42.025,BARO0,36.57,72957
42.035,BARO0,36.59,72956
42.045,BARO0,36.58,72975
42.055,BARO0,36.58,72953
42.065,BARO0,36.58,72947
42.075,BARO0,36.56,72988
42.085,BARO0,36.57,72958
42.095,BARO0,36.57,72990
42.105,BARO0,36.57,72989
42.115,BARO0,36.56,72985
42.125,BARO0,36.56,72959
42.135,BARO0,36.57,72990
42.145,BARO0,36.57,72992
42.155,BARO0,36.57,73008
42.165,BARO0,36.57,72964
42.175,BARO0,36.57,73008
42.185,BARO0,36.58,72983
42.195,BARO0,36.57,73000
42.205,BARO0,36.57,73030
42.215,BARO0,36.56,73017
42.225,BARO0,36.56,73014
42.235,BARO0,36.56,73017
42.245,BARO0,36.56,73011
42.255,BARO0,36.58,72986
42.265,BARO0,36.55,73027
42.275,BARO0,36.56,73007
42.285,BARO0,36.56,73066
42.295,BARO0,36.56,73067
42.305,BARO0,36.56,73052
42.315,BARO0,36.58,73049
42.325,BARO0,36.58,73039
42.335,BARO0,36.56,73045
42.345,BARO0,36.57,73053
42.355,BARO0,36.57,73047
42.365,BARO0,36.57,73067
42.375,BARO0,36.56,73048
42.385,BARO0,36.56,73057
42.395,BARO0,36.56,73081
42.405,BARO0,36.56,73087
42.415,BARO0,36.56,73053
42.425,BARO0,36.55,73046
42.435,BARO0,36.55,73067
42.445,BARO0,36.56,73090
42.455,BARO0,36.56,73091
42.465,BARO0,36.58,73084
42.475,BARO0,36.56,73088
42.485,BARO0,36.56,73090
42.495,BARO0,36.56,73086
42.505,BARO0,36.57,73065
42.515,BARO0,36.57,73068
42.525,BARO0,36.56,73063
42.535,BARO0,36.57,73103
42.545,BARO0,36.57,73107
42.555,BARO0,36.56,73065
42.565,BARO0,36.56,73077
42.575,BARO0,36.53,73036
42.585,BARO0,36.55,73076
42.595,BARO0,36.55,73069
42.605,BARO0,36.56,73076
42.615,BARO0,36.55,73071
42.625,BARO0,36.56,73089
42.635,BARO0,36.57,73096
42.645,BARO0,36.55,73085
42.655,BARO0,36.53,73066
42.665,BARO0,36.56,73069
42.675,BARO0,36.57,73080
42.685,BARO0,36.55,73097
42.695,BARO0,36.56,73051
42.705,BARO0,36.55,73068
42.715,BARO0,36.56,73042
42.725,BARO0,36.55,73030
42.735,BARO0,36.54,73049
42.745,BARO0,36.56,73043
42.755,BARO0,36.54,73021
42.765,BARO0,36.55,73023
42.775,BARO0,36.55,73068
42.785,BARO0,36.55,73051
42.795,BARO0,36.55,73068
42.805,BARO0,36.54,73061
42.815,BARO0,36.55,73059
42.825,BARO0,36.54,73112
42.835,BARO0,36.55,73078
42.845,BARO0,36.56,73099
42.855,BARO0,36.53,73099
42.865,BARO0,36.55,73104
42.875,BARO0,36.54,73048
42.885,BARO0,36.54,73078
42.895,BARO0,36.55,73098
42.905,BARO0,36.54,73105
42.915,BARO0,36.54,73077
42.925,BARO0,36.55,73103
42.935,BARO0,36.54,73116
42.945,BARO0,36.54,73091
42.955,BARO0,36.53,73159
42.965,BARO0,36.54,73101
42.975,BARO0,36.53,73141
42.985,BARO0,36.53,73138
42.995,BARO0,36.54,73128
43.005,BARO0,36.54,73143
43.015,BARO0,36.53,73171
43.025,BARO0,36.55,73179
43.035,BARO0,36.53,73086
43.045,BARO0,36.56,73147
43.055,BARO0,36.54,73127
43.065,BARO0,36.54,73154
43.075,BARO0,36.55,73159
43.085,BARO0,36.53,73134
43.095,BARO0,36.53,73140
43.105,BARO0,36.54,73125
43.115,BARO0,36.53,73112
43.125,BARO0,36.55,73116
43.135,BARO0,36.56,73128
43.145,BARO0,36.54,73149
43.155,BARO0,36.53,73174
43.165,BARO0,36.52,73139
43.175,BARO0,36.54,73109
43.185,BARO0,36.54,73149
43.195,BARO0,36.53,73123
43.205,BARO0,36.53,73120
43.215,BARO0,36.53,73143
43.225,BARO0,36.53,73145
43.235,BARO0,36.53,73111
43.245,BARO0,36.53,73191
43.255,BARO0,36.53,73166
43.265,BARO0,36.54,73193
43.275,BARO0,36.53,73150
43.285,BARO0,36.54,73178
43.295,BARO0,36.53,73201
43.305,BARO0,36.53,73211
43.315,BARO0,36.52,73198
43.325,BARO0,36.55,73222
43.335,BARO0,36.54,73153
43.345,BARO0,36.53,73176
43.355,BARO0,36.54,73214
43.365,BARO0,36.53,73219
43.375,BARO0,36.52,73218
43.385,BARO0,36.54,73217
43.395,BARO0,36.53,73215
43.405,BARO0,36.54,73259
43.415,BARO0,36.53,73213
43.425,BARO0,36.52,73254
43.435,BARO0,36.54,73217
43.445,BARO0,36.54,73254
43.455,BARO0,36.53,73244
43.465,BARO0,36.54,73236
43.475,BARO0,36.55,73242
43.485,BARO0,36.53,73240
43.495,BARO0,36.53,73241
43.505,BARO0,36.52,73246
43.515,BARO0,36.52,73219
43.525,BARO0,36.54,73249
43.535,BARO0,36.53,73256
43.545,BARO0,36.51,73216
43.555,BARO0,36.53,73244
43.565,BARO0,36.53,73260
43.575,BARO0,36.52,73259
43.585,BARO0,36.53,73245
43.595,BARO0,36.53,73270
43.605,BARO0,36.53,73269
43.615,BARO0,36.54,73269
43.625,BARO0,36.54,73276
43.635,BARO0,36.52,73282
43.645,BARO0,36.51,73282
43.655,BARO0,36.52,73275
43.665,BARO0,36.54,73288
43.675,BARO0,36.53,73279
43.685,BARO0,36.53,73297
43.695,BARO0,36.53,73279
43.705,BARO0,36.52,73299
43.715,BARO0,36.53,73320
43.725,BARO0,36.5,73284
43.735,BARO0,36.51,73293
43.745,BARO0,36.52,73264
43.755,BARO0,36.53,73293
43.765,BARO0,36.54,73297
43.775,BARO0,36.54,73301
43.785,BARO0,36.53,73313
43.795,BARO0,36.53,73308
43.805,BARO0,36.53,73325
43.815,BARO0,36.51,73303
43.825,BARO0,36.52,73335
43.835,BARO0,36.52,73339
43.845,BARO0,36.54,73325
43.855,BARO0,36.53,73339
43.865,BARO0,36.51,73333
43.875,BARO0,36.52,73347
43.885,BARO0,36.53,73350
43.895,BARO0,36.52,73365
43.905,BARO0,36.53,73357
43.915,BARO0,36.51,73368
43.925,BARO0,36.52,73371
43.935,BARO0,36.53,73357
43.945,BARO0,36.52,73363
43.955,BARO0,36.53,73384
43.965,BARO0,36.5,73361
43.975,BARO0,36.51,73371
43.985,BARO0,36.52,73373
43.995,BARO0,36.52,73382
44.005,BARO0,36.52,73410
44.015,BARO0,36.5,73392
44.025,BARO0,36.51,73371
44.035,BARO0,36.51,73400
44.045,BARO0,36.52,73422
44.055,BARO0,36.51,73403
44.065,BARO0,36.51,73427
44.075,BARO0,36.54,73404
44.085,BARO0,36.5,73405
44.095,BARO0,36.51,73407
44.105,BARO0,36.51,73420
44.115,BARO0,36.54,73428
44.125,BARO0,36.51,73402
44.135,BARO0,36.51,73391
44.145,BARO0,36.53,73431
44.155,BARO0,36.49,73438
44.165,BARO0,36.49,73422
44.175,BARO0,36.51,73436
44.185,BARO0,36.5,73433
44.195,BARO0,36.5,73427
44.205,BARO0,36.5,73429
44.215,BARO0,36.5,73436
44.225,BARO0,36.49,73437
44.235,BARO0,36.5,73427
44.245,BARO0,36.51,73443
44.255,BARO0,36.51,73448
44.265,BARO0,36.5,73459
44.275,BARO0,36.52,73423
44.285,BARO0,36.49,73475
44.295,BARO0,36.5,73468
44.305,BARO0,36.5,73463
44.315,BARO0,36.48,73476
44.325,BARO0,36.49,73490
44.335,BARO0,36.5,73463
44.345,BARO0,36.48,73486
44.355,BARO0,36.49,73522
44.365,BARO0,36.49,73471
44.375,BARO0,36.5,73500
44.385,BARO0,36.49,73496
44.395,BARO0,36.5,73485
44.405,BARO0,36.49,73504
44.415,BARO0,36.49,73527
44.425,BARO0,36.48,73503
44.435,BARO0,36.5,73507
44.445,BARO0,36.51,73519
44.455,BARO0,36.49,73497
44.465,BARO0,36.48,73524
44.475,BARO0,36.5,73531
44.485,BARO0,36.49,73523
44.495,BARO0,36.48,73516
44.505,BARO0,36.49,73549
44.515,BARO0,36.48,73514
44.525,BARO0,36.5,73548
44.535,BARO0,36.48,73528
44.545,BARO0,36.48,73610
44.555,BARO0,36.48,73558
44.565,BARO0,36.49,73567
44.575,BARO0,36.49,73553
44.585,BARO0,36.49,73575
44.595,BARO0,36.48,73560
44.605,BARO0,36.49,73587
44.615,BARO0,36.48,73587
44.625,BARO0,36.48,73588
44.635,BARO0,36.48,73564
44.645,BARO0,36.48,73605
44.655,BARO0,36.47,73590
44.665,BARO0,36.47,73612
44.675,BARO0,36.49,73603
44.685,BARO0,36.48,73604
44.695,BARO0,36.48,73631
44.705,BARO0,36.48,73618
44.715,BARO0,36.51,73605
44.725,BARO0,36.48,73633
44.735,BARO0,36.48,73642
44.745,BARO0,36.49,73614
44.755,BARO0,36.46,73633
44.765,BARO0,36.49,73632
44.775,BARO0,36.48,73659
44.785,BARO0,36.48,73644
44.795,BARO0,36.48,73626
44.805,BARO0,36.47,73655
44.815,BARO0,36.45,73654
44.825,BARO0,36.46,73668
44.835,BARO0,36.49,73661
44.845,BARO0,36.48,73681
44.855,BARO0,36.46,73657
44.865,BARO0,36.46,73638
44.875,BARO0,36.48,73674
44.885,BARO0,36.47,73676
44.895,BARO0,36.47,73678
44.905,BARO0,36.47,73670
44.915,BARO0,36.48,73668
44.925,BARO0,36.47,73672
44.935,BARO0,36.46,73653
44.945,BARO0,36.46,73675
44.955,BARO0,36.47,73677
44.965,BARO0,36.47,73689
44.975,BARO0,36.45,73705
44.985,BARO0,36.47,73686
44.995,BARO0,36.46,73711
45.005,BARO0,36.47,73706
45.015,BARO0,36.47,73729
45.025,BARO0,36.47,73727
45.035,BARO0,36.46,73704
45.045,BARO0,36.46,73717
45.055,BARO0,36.47,73715
45.065,BARO0,36.47,73685
45.075,BARO0,36.45,73723
45.085,BARO0,36.46,73732
45.095,BARO0,36.46,73729
45.105,BARO0,36.46,73720
45.115,BARO0,36.45,73756
45.125,BARO0,36.45,73725
45.135,BARO0,36.46,73749
45.145,BARO0,36.46,73724
45.155,BARO0,36.45,73759
45.165,BARO0,36.47,73728
45.175,BARO0,36.46,73756
45.185,BARO0,36.47,73752
45.195,BARO0,36.46,73746
45.205,BARO0,36.46,73767
45.215,BARO0,36.45,73768
45.225,BARO0,36.46,73729
45.235,BARO0,36.46,73764
45.245,BARO0,36.44,73746
45.255,BARO0,36.47,73793
45.265,BARO0,36.46,73737
45.275,BARO0,36.45,73780
45.285,BARO0,36.46,73786
45.295,BARO0,36.45,73766
45.305,BARO0,36.47,73772
45.315,BARO0,36.46,73779
45.325,BARO0,36.45,73784
45.335,BARO0,36.47,73781
45.345,BARO0,36.48,73787
45.355,BARO0,36.47,73779
45.365,BARO0,36.44,73786
45.375,BARO0,36.44,73810
45.385,BARO0,36.46,73799
45.395,BARO0,36.46,73813
45.405,BARO0,36.45,73802
45.415,BARO0,36.47,73768
45.425,BARO0,36.45,73800
45.435,BARO0,36.46,73782
45.445,BARO0,36.45,74871
45.455,BARO0,36.47,73795
45.465,BARO0,36.46,73834
45.475,BARO0,36.48,73826
45.485,BARO0,36.46,73814
45.495,BARO0,36.46,73820
45.505,BARO0,36.46,73818
45.515,BARO0,36.45,73841
45.525,BARO0,36.46,73811
45.535,BARO0,36.46,73831
45.545,BARO0,36.44,73831
45.555,BARO0,36.47,73819
45.565,BARO0,36.47,73821
45.575,BARO0,36.47,73854
45.585,BARO0,36.46,73846
45.595,BARO0,36.47,73845
45.605,BARO0,36.46,73856
45.615,BARO0,36.45,73858
45.625,BARO0,36.46,73867
45.635,BARO0,36.47,73867
45.645,BARO0,36.46,73838
45.655,BARO0,36.45,73856
45.665,BARO0,36.47,73854
45.675,BARO0,36.46,73852
45.685,BARO0,36.46,73879
45.695,BARO0,36.46,73875
45.705,BARO0,36.46,73873
45.715,BARO0,36.46,73847
45.725,BARO0,36.46,73867
45.735,BARO0,36.46,73896
45.745,BARO0,36.47,73885
45.755,BARO0,36.44,73867
45.765,BARO0,36.46,73862
45.775,BARO0,36.45,73907
45.785,BARO0,36.46,73908
45.795,BARO0,36.47,73910
45.805,BARO0,36.46,73922
45.815,BARO0,36.46,73913
45.825,BARO0,36.46,73901
45.835,BARO0,36.43,73900
45.845,BARO0,36.45,73904
45.855,BARO0,36.48,73899
45.865,BARO0,36.47,73914
45.875,BARO0,36.44,73935
45.885,BARO0,36.46,73945
45.895,BARO0,36.46,73922
45.905,BARO0,36.46,73919
45.915,BARO0,36.46,73937
45.925,BARO0,36.47,73964
45.935,BARO0,36.46,73938
45.945,BARO0,36.47,73949
45.955,BARO0,36.45,73918
45.965,BARO0,36.46,73949
45.975,BARO0,36.47,73955
45.985,BARO0,36.46,73932
45.995,BARO0,36.46,73932
46.005,BARO0,36.46,73966
46.015,BARO0,36.46,73952
46.025,BARO0,36.46,73962
46.035,BARO0,36.46,73977
46.045,BARO0,36.46,73964
46.055,BARO0,36.47,73976
46.065,BARO0,36.46,73969
46.075,BARO0,36.46,73982
46.085,BARO0,36.46,73984
46.095,BARO0,36.46,73995
46.105,BARO0,36.45,73998
46.115,BARO0,36.45,73999
46.125,BARO0,36.46,73993
46.135,BARO0,36.45,73967
46.145,BARO0,36.47,73980
46.155,BARO0,36.44,73995
46.165,BARO0,36.45,73989
46.175,BARO0,36.46,73985
46.185,BARO0,36.45,74010
46.195,BARO0,36.45,74014
46.205,BARO0,36.45,73999
46.215,BARO0,36.46,74032
46.225,BARO0,36.45,74029
46.235,BARO0,36.46,74023
46.245,BARO0,36.45,74026
46.255,BARO0,36.46,74018
46.265,BARO0,36.47,74004
46.275,BARO0,36.45,74014
46.285,BARO0,36.46,74031
46.295,BARO0,36.45,74034
46.305,BARO0,36.45,74065
46.315,BARO0,36.44,74062
46.325,BARO0,36.47,74041
46.335,BARO0,36.46,74039
46.345,BARO0,36.44,74068
46.355,BARO0,36.46,74037
46.365,BARO0,36.46,74048
46.375,BARO0,36.48,74045
46.385,BARO0,36.45,74051
46.395,BARO0,36.45,74068
46.405,BARO0,36.42,74049
46.415,BARO0,36.48,74046
46.425,BARO0,36.45,74065
46.435,BARO0,36.48,74076
46.445,BARO0,36.45,74059
46.455,BARO0,36.46,74057
46.465,BARO0,36.46,74067
46.475,BARO0,36.47,74095
46.485,BARO0,36.46,74068
46.495,BARO0,36.46,74078
46.505,BARO0,36.46,74071
46.515,BARO0,36.47,74105
46.525,BARO0,36.47,74056
46.535,BARO0,36.48,74089
46.545,BARO0,36.46,74098
46.555,BARO0,36.44,74095
46.565,BARO0,36.46,74106
46.575,BARO0,36.49,74108
46.585,BARO0,36.47,74090
46.595,BARO0,36.46,74112
46.605,BARO0,36.46,74098
46.615,BARO0,36.46,74125
46.625,BARO0,36.47,74101
46.635,BARO0,36.48,74119
46.645,BARO0,36.45,74130
46.655,BARO0,36.47,74113
46.665,BARO0,36.48,74111
46.675,BARO0,36.48,74132
46.685,BARO0,36.46,74120
46.695,BARO0,36.47,74125
46.705,BARO0,36.47,74141
46.715,BARO0,36.46,74121
46.725,BARO0,36.46,74155
46.735,BARO0,36.47,74125
46.745,BARO0,36.48,74167
46.755,BARO0,36.47,74151
46.765,BARO0,36.48,74170
46.775,BARO0,36.46,74153
46.785,BARO0,36.47,74167
46.795,BARO0,36.47,74155
46.805,BARO0,36.47,74183
46.815,BARO0,36.46,74156
46.825,BARO0,36.47,74173
46.835,BARO0,36.46,74186
46.845,BARO0,36.46,74168
46.855,BARO0,36.49,74168
46.865,BARO0,36.47,74183
46.875,BARO0,36.47,74190
46.885,BARO0,36.47,74171
46.895,BARO0,36.47,74179
46.905,BARO0,36.47,74207
46.915,BARO0,36.46,74170
46.925,BARO0,36.5,74213
46.935,BARO0,36.47,74199
46.945,BARO0,36.45,74214
46.955,BARO0,36.46,74198
46.965,BARO0,36.48,74171
46.975,BARO0,36.46,74166
46.985,BARO0,36.47,74210
46.995,BARO0,36.48,74187
47.005,BARO0,36.46,74172
47.015,BARO0,36.45,74232
47.025,BARO0,36.46,74211
47.035,BARO0,36.48,74228
47.045,BARO0,36.46,74225
47.055,BARO0,36.48,74224
47.065,BARO0,36.47,74255
47.075,BARO0,36.49,74213
47.085,BARO0,36.48,74224
47.095,BARO0,36.47,74245
47.105,BARO0,36.47,74246
47.115,BARO0,36.48,74225
47.125,BARO0,36.48,74227
47.135,BARO0,36.48,74244
47.145,BARO0,36.46,74242
47.155,BARO0,36.48,74226
47.165,BARO0,36.47,74232
47.175,BARO0,36.48,74257
47.185,BARO0,36.47,74252
47.195,BARO0,36.48,74261
47.205,BARO0,36.48,74258
47.215,BARO0,36.47,74273
47.225,BARO0,36.48,74254
47.235,BARO0,36.46,74286
47.245,BARO0,36.47,74275
47.255,BARO0,36.49,74279
47.265,BARO0,36.48,74268
47.275,BARO0,36.47,74278
47.285,BARO0,36.39,74275
47.295,BARO0,36.47,74284
47.305,BARO0,36.48,74306
47.315,BARO0,36.47,74300
47.325,BARO0,36.46,74266
47.335,BARO0,36.5,74272
47.345,BARO0,36.48,74308
47.355,BARO0,36.47,74291
47.365,BARO0,36.46,74287
47.375,BARO0,36.48,74316
47.385,BARO0,36.48,74305
47.395,BARO0,36.48,74296
47.405,BARO0,36.48,74312
47.415,BARO0,36.48,74312
47.425,BARO0,36.49,74333
47.435,BARO0,36.49,74316
47.445,BARO0,36.49,74316
47.455,BARO0,36.45,74338
47.465,BARO0,36.47,74336
47.475,BARO0,36.47,74318
47.485,BARO0,36.48,74320
47.495,BARO0,36.48,74318
47.505,BARO0,36.49,74339
47.515,BARO0,36.48,74339
47.525,BARO0,36.47,74320
47.535,BARO0,36.47,74329
47.545,BARO0,36.49,74332
47.555,BARO0,36.5,74344
47.565,BARO0,36.5,74359
47.575,BARO0,36.48,74344
47.585,BARO0,36.48,74349
47.595,BARO0,36.48,74343
47.605,BARO0,36.48,74346
47.615,BARO0,36.5,74345
47.625,BARO0,36.5,74342
47.635,BARO0,36.5,74340
47.645,BARO0,36.5,74361
47.655,BARO0,36.48,74362
47.665,BARO0,36.47,74359
47.675,BARO0,36.49,74361
47.685,BARO0,36.48,74365
47.695,BARO0,36.48,74371
47.705,BARO0,36.48,74385
47.715,BARO0,36.48,74387
47.725,BARO0,36.48,74395
47.735,BARO0,36.49,74381
47.745,BARO0,36.5,74387
47.755,BARO0,36.5,74351
47.765,BARO0,36.51,74412
47.775,BARO0,36.47,74391
47.785,BARO0,36.49,74394
47.795,BARO0,36.48,74406
47.805,BARO0,36.5,74402
47.815,BARO0,36.5,74425
47.825,BARO0,36.51,74413
47.835,BARO0,36.48,74389
47.845,BARO0,36.51,74413
47.855,BARO0,36.47,74443
47.865,BARO0,36.48,74425
47.875,BARO0,36.49,74433
47.885,BARO0,36.49,74435
47.895,BARO0,36.48,74420
47.905,BARO0,36.48,74446
47.915,BARO0,36.48,74440
47.925,BARO0,36.49,74456
47.935,BARO0,36.48,74454
47.945,BARO0,36.49,74481
47.955,BARO0,36.5,74445
47.965,BARO0,36.48,74467
47.975,BARO0,36.49,74471
47.985,BARO0,36.49,74462
47.995,BARO0,36.49,74454
48.005,BARO0,36.49,74456
48.015,BARO0,36.49,74496
48.025,BARO0,36.49,74466
48.035,BARO0,36.49,74498
48.045,BARO0,36.49,74494
48.055,BARO0,36.48,74504
48.065,BARO0,36.49,74496
48.075,BARO0,36.48,74497
48.085,BARO0,36.49,74481
48.095,BARO0,36.48,74491
48.105,BARO0,36.49,74522
48.115,BARO0,36.5,74510
48.125,BARO0,36.48,74512
48.135,BARO0,36.49,74503
48.145,BARO0,36.49,74499
48.155,BARO0,36.49,74517
48.165,BARO0,36.51,74522
48.175,BARO0,36.36,74501
48.185,BARO0,36.49,74511
48.195,BARO0,36.49,74509
48.205,BARO0,36.49,74535
48.215,BARO0,36.49,74555
48.225,BARO0,36.49,74542
48.235,BARO0,36.49,74573
48.245,BARO0,36.51,74526
48.255,BARO0,36.51,74551
48.265,BARO0,36.5,74570
48.275,BARO0,36.49,74550
48.285,BARO0,36.49,74540
48.295,BARO0,36.49,74561
48.305,BARO0,36.49,74559
48.315,BARO0,36.51,74560
48.325,BARO0,36.5,74553
48.335,BARO0,36.5,74586
48.345,BARO0,36.5,74573
48.355,BARO0,36.51,74588
48.365,BARO0,36.48,74589
48.375,BARO0,36.51,74571
48.385,BARO0,36.5,74559
48.395,BARO0,36.49,74558
48.405,BARO0,36.5,74592
48.415,BARO0,36.48,74556
48.425,BARO0,36.5,74543
48.435,BARO0,36.49,74585
48.445,BARO0,36.52,74603
48.455,BARO0,36.49,74591
48.465,BARO0,36.5,74589
48.475,BARO0,36.49,74592
48.485,BARO0,36.51,74606
48.495,BARO0,36.49,74606
48.505,BARO0,36.5,74629
48.515,BARO0,36.5,74622
48.525,BARO0,36.52,74615
48.535,BARO0,36.5,74572
48.545,BARO0,36.48,74655
48.555,BARO0,36.51,74614
48.565,BARO0,36.5,74628
48.575,BARO0,36.5,74625
48.585,BARO0,36.5,74640
48.595,BARO0,36.49,74625
48.605,BARO0,36.5,74617
48.615,BARO0,36.49,74627
48.625,BARO0,36.5,74634
48.635,BARO0,36.51,74640
48.645,BARO0,36.5,74656
48.655,BARO0,36.5,74636
48.665,BARO0,36.51,74658
48.675,BARO0,36.49,74629
48.685,BARO0,36.5,74632
48.695,BARO0,36.5,74629
48.705,BARO0,36.51,74634
48.715,BARO0,36.51,74664
48.725,BARO0,36.51,74671
48.735,BARO0,36.49,74624
48.745,BARO0,36.48,74633
48.755,BARO0,36.51,74623
48.765,BARO0,36.49,74635
48.775,BARO0,36.49,74624
48.785,BARO0,36.5,74628
48.795,BARO0,36.49,74624
48.805,BARO0,36.5,74632
48.815,BARO0,36.49,74625
48.825,BARO0,36.49,74651
48.835,BARO0,36.49,74614
48.845,BARO0,36.49,74620
48.855,BARO0,36.5,74615
48.865,BARO0,36.49,74662
48.875,BARO0,36.49,74643
48.885,BARO0,36.49,74655
48.895,BARO0,36.49,74636
48.905,BARO0,36.49,74639
48.915,BARO0,36.5,74663
48.925,BARO0,36.49,74658
48.935,BARO0,36.48,74677
48.945,BARO0,36.49,74649
48.955,BARO0,36.47,74646
48.965,BARO0,36.49,74680
48.975,BARO0,36.49,74687
48.985,BARO0,36.49,74688
48.995,BARO0,36.49,74675
49.005,BARO0,36.48,74693
49.015,BARO0,36.48,74690
49.025,BARO0,36.47,74674
49.035,BARO0,36.47,74715
49.045,BARO0,36.51,74709
49.055,BARO0,36.47,74683
49.065,BARO0,36.47,74676
49.075,BARO0,36.49,74695
49.085,BARO0,36.48,74696
49.095,BARO0,36.48,74719
49.105,BARO0,36.49,74710
49.115,BARO0,36.48,74697
49.125,BARO0,36.47,74713
49.135,BARO0,36.48,74743
49.145,BARO0,36.48,74704
49.155,BARO0,36.47,74720
49.165,BARO0,36.46,74722
49.175,BARO0,36.49,74701
49.185,BARO0,36.47,74708
49.195,BARO0,36.48,74680
49.205,BARO0,36.48,74710
49.215,BARO0,36.48,74735
49.225,BARO0,36.48,74744
49.235,BARO0,36.47,74709
49.245,BARO0,36.48,74713
49.255,BARO0,36.48,74702
49.265,BARO0,36.49,74732
49.275,BARO0,36.49,74737
49.285,BARO0,36.48,74718
49.295,BARO0,36.48,74737
49.305,BARO0,36.48,74727
49.315,BARO0,36.48,74770
49.325,BARO0,36.47,74727
49.335,BARO0,36.48,74734
49.345,BARO0,36.47,74783
49.355,BARO0,36.47,74741
49.365,BARO0,36.48,74778
49.375,BARO0,36.49,74790
49.385,BARO0,36.48,74774
49.395,BARO0,36.48,74792
49.405,BARO0,36.47,74800
49.415,BARO0,36.5,74820
49.425,BARO0,36.5,74790
49.435,BARO0,36.47,74815
49.445,BARO0,36.46,74847
49.455,BARO0,36.46,74826
49.465,BARO0,36.49,74802
49.475,BARO0,36.5,74851
49.485,BARO0,36.48,74829
49.495,BARO0,36.47,74844
49.505,BARO0,36.47,74830
49.515,BARO0,36.48,74836
49.525,BARO0,36.49,74861
49.535,BARO0,36.46,74848
49.545,BARO0,36.49,74853
49.555,BARO0,36.48,74853
49.565,BARO0,36.47,74884
49.575,BARO0,36.47,74880
49.585,BARO0,36.47,74873
49.595,BARO0,36.47,74876
49.605,BARO0,36.47,74881
49.615,BARO0,36.46,74882
49.625,BARO0,36.47,74901
49.635,BARO0,36.47,74876
49.645,BARO0,36.46,74884
49.655,BARO0,36.46,74896
49.665,BARO0,36.47,74895
49.675,BARO0,36.47,74890
49.685,BARO0,36.47,74898
49.695,BARO0,36.47,74890
49.705,BARO0,36.47,74888
49.715,BARO0,36.47,74885
49.725,BARO0,36.46,74912
49.735,BARO0,36.48,74913
49.745,BARO0,36.45,74930
49.755,BARO0,36.47,74935
49.765,BARO0,36.48,74893
49.775,BARO0,36.47,74938
49.785,BARO0,36.46,74935
49.795,BARO0,36.47,74922
