ts,id,Ax,Ay,Az,Gx,Gy,Gz
-0.745,IMU0,1.274150390625,-9.90580078125,0.258662109375,-0.5602240896358543,0.6302521008403361,0.42016806722689076
-0.735,IMU0,1.302890625,-9.896220703125001,0.277822265625,-0.6302521008403361,0.6302521008403361,0.42016806722689076
-0.725,IMU0,1.235830078125,-9.9249609375,0.24908203125000003,-0.5602240896358543,0.5602240896358543,0.42016806722689076
-0.715,IMU0,1.235830078125,-9.877060546875,0.22034179687500002,-0.6302521008403361,0.700280112044818,0.4901960784313726
-0.705,IMU0,1.2454101562500002,-9.896220703125001,0.23950195312500003,-0.5602240896358543,0.5602240896358543,0.4901960784313726
-0.695,IMU0,1.274150390625,-9.915380859375,0.21076171875000002,-0.5602240896358543,0.6302521008403361,0.42016806722689076
-0.685,IMU0,1.2166699218750001,-9.9249609375,0.20118164062500002,-0.6302521008403361,0.700280112044818,0.42016806722689076
-0.675,IMU0,1.2549902343750001,-9.9249609375,0.15328125,-0.42016806722689076,0.4901960784313726,0.42016806722689076
-0.665,IMU0,1.274150390625,-9.886640625,0.22034179687500002,-0.5602240896358543,0.5602240896358543,0.4901960784313726
-0.655,IMU0,1.2454101562500002,-9.886640625,0.24908203125000003,-0.5602240896358543,0.4901960784313726,0.42016806722689076
-0.645,IMU0,1.2645703125,-9.896220703125001,0.22034179687500002,-0.5602240896358543,0.42016806722689076,0.4901960784313726
-0.635,IMU0,1.274150390625,-9.896220703125001,0.2682421875,-0.5602240896358543,0.5602240896358543,0.4901960784313726
-0.625,IMU0,1.2933105468750001,-9.886640625,0.277822265625,-0.5602240896358543,0.6302521008403361,0.42016806722689076
-0.615,IMU0,1.2549902343750001,-9.877060546875,0.2682421875,-0.5602240896358543,0.6302521008403361,0.4901960784313726
-0.605,IMU0,1.235830078125,-9.857900390625,0.24908203125000003,-0.5602240896358543,0.700280112044818,0.4901960784313726
-0.595,IMU0,1.235830078125,-9.877060546875,0.24908203125000003,-0.4901960784313726,0.6302521008403361,0.4901960784313726
-0.585,IMU0,1.22625,-9.915380859375,0.22992187500000003,-0.4901960784313726,0.9803921568627452,0.4901960784313726
-0.575,IMU0,1.235830078125,-9.867480468750001,0.20118164062500002,-0.42016806722689076,0.7703081232492998,0.4901960784313726
-0.565,IMU0,1.2166699218750001,-9.90580078125,0.22992187500000003,-0.6302521008403361,0.700280112044818,0.42016806722689076
-0.555,IMU0,1.2933105468750001,-9.896220703125001,0.22992187500000003,-0.5602240896358543,0.4901960784313726,0.42016806722689076
-0.545,IMU0,1.274150390625,-9.9249609375,0.19160156250000002,-0.6302521008403361,0.42016806722689076,0.42016806722689076
-0.535,IMU0,1.2645703125,-9.867480468750001,0.24908203125000003,-0.6302521008403361,0.42016806722689076,0.42016806722689076
-0.525,IMU0,1.2549902343750001,-9.9249609375,0.2682421875,-0.6302521008403361,0.42016806722689076,0.42016806722689076
-0.515,IMU0,1.2645703125,-9.896220703125001,0.24908203125000003,-0.6302521008403361,0.5602240896358543,0.42016806722689076
-0.505,IMU0,1.2549902343750001,-9.877060546875,0.258662109375,-0.5602240896358543,0.5602240896358543,0.42016806722689076
-0.495,IMU0,1.2454101562500002,-9.90580078125,0.277822265625,-0.5602240896358543,0.5602240896358543,0.4901960784313726
-0.485,IMU0,1.22625,-9.8483203125,0.2682421875,-0.6302521008403361,0.5602240896358543,0.4901960784313726
-0.475,IMU0,1.22625,-9.896220703125001,0.22992187500000003,-0.6302521008403361,0.8403361344537815,0.4901960784313726
-0.465,IMU0,1.2070898437500002,-9.896220703125001,0.2682421875,-0.6302521008403361,0.7703081232492998,0.42016806722689076
-0.455,IMU0,1.2549902343750001,-9.896220703125001,0.23950195312500003,-0.6302521008403361,0.7703081232492998,0.4901960784313726
-0.445,IMU0,1.2645703125,-9.90580078125,0.22034179687500002,-0.5602240896358543,0.700280112044818,0.42016806722689076
-0.435,IMU0,1.2070898437500002,-9.886640625,0.22992187500000003,-0.6302521008403361,0.5602240896358543,0.42016806722689076
-0.425,IMU0,1.2645703125,-9.9249609375,0.24908203125000003,-0.700280112044818,0.5602240896358543,0.42016806722689076
-0.415,IMU0,1.2645703125,-9.867480468750001,0.22992187500000003,-0.5602240896358543,0.4901960784313726,0.42016806722689076
-0.405,IMU0,1.2549902343750001,-9.896220703125001,0.23950195312500003,-0.6302521008403361,0.5602240896358543,0.42016806722689076
-0.395,IMU0,1.2549902343750001,-9.886640625,0.24908203125000003,-0.4901960784313726,0.42016806722689076,0.42016806722689076
-0.385,IMU0,1.22625,-9.90580078125,0.22992187500000003,-0.5602240896358543,0.42016806722689076,0.42016806722689076
-0.375,IMU0,1.2645703125,-9.867480468750001,0.277822265625,-0.5602240896358543,0.42016806722689076,0.42016806722689076
-0.365,IMU0,1.235830078125,-9.915380859375,0.22992187500000003,-0.700280112044818,0.6302521008403361,0.4901960784313726
-0.355,IMU0,1.274150390625,-9.896220703125001,0.22992187500000003,-0.6302521008403361,0.7703081232492998,0.4901960784313726
-0.345,IMU0,1.235830078125,-9.886640625,0.2682421875,-0.6302521008403361,0.8403361344537815,0.4901960784313726
-0.335,IMU0,1.22625,-9.915380859375,0.258662109375,-0.6302521008403361,0.9103641456582633,0.42016806722689076
-0.325,IMU0,1.22625,-9.867480468750001,0.23950195312500003,-0.5602240896358543,0.7703081232492998,0.4901960784313726
-0.315,IMU0,1.2454101562500002,-9.886640625,0.2682421875,-0.6302521008403361,0.8403361344537815,0.42016806722689076
-0.305,IMU0,1.235830078125,-9.877060546875,0.22034179687500002,-0.6302521008403361,0.700280112044818,0.42016806722689076
-0.295,IMU0,1.235830078125,-9.915380859375,0.17244140625,-0.6302521008403361,0.700280112044818,0.4901960784313726
-0.285,IMU0,1.2645703125,-9.915380859375,0.21076171875000002,-0.5602240896358543,0.7703081232492998,0.42016806722689076
-0.275,IMU0,1.3220507812500002,-9.877060546875,0.20118164062500002,-0.6302521008403361,0.42016806722689076,0.42016806722689076
-0.265,IMU0,1.22625,-9.992021484375,0.28740234375,-0.700280112044818,0.4901960784313726,0.42016806722689076
-0.255,IMU0,1.302890625,-9.896220703125001,0.28740234375,-0.700280112044818,0.5602240896358543,0.42016806722689076
-0.245,IMU0,1.2454101562500002,-9.94412109375,0.22034179687500002,-0.700280112044818,0.5602240896358543,0.42016806722689076
-0.235,IMU0,1.2837304687500002,-9.857900390625,0.277822265625,-0.7703081232492998,0.7703081232492998,0.350140056022409
-0.225,IMU0,1.159189453125,-9.953701171875,0.41194335937500004,-0.7703081232492998,1.050420168067227,0.42016806722689076
-0.215,IMU0,1.2933105468750001,-9.857900390625,0.20118164062500002,-0.700280112044818,0.9803921568627452,0.350140056022409
-0.205,IMU0,1.1879296875,-10.3848046875,0.277822265625,-0.6302521008403361,1.4705882352941178,0.4901960784313726
-0.195,IMU0,1.70525390625,-10.40396484375,0.36404296875000003,-0.5602240896358543,1.7507002801120448,0.21008403361344538
-0.185,IMU0,1.5232324218750002,-10.854228515625001,0.10538085937500001,-0.0700280112044818,0.2801120448179272,0.2801120448179272
-0.175,IMU0,1.6477734375000002,-10.90212890625,0.23950195312500003,-0.21008403361344538,-0.42016806722689076,0.1400560224089636
-0.165,IMU0,0.8430468750000001,-12.51158203125,0.613125,-0.5602240896358543,-0.7703081232492998,0.6302521008403361
-0.155,IMU0,1.1304492187500002,-15.146103515625,0.067060546875,-0.6302521008403361,-2.450980392156863,0
-0.145,IMU0,1.36037109375,-18.010546875000003,-0.38320312500000003,-1.1204481792717087,-3.5714285714285716,-0.1400560224089636
-0.135,IMU0,1.82021484375,-21.947958984375003,1.389111328125,2.2408963585434174,-1.1904761904761905,-0.9803921568627452
-0.125,IMU0,1.944755859375,-25.799150390625,1.082548828125,0.2801120448179272,5.602240896358544,0.350140056022409
-0.115,IMU0,1.85853515625,-28.404931640625,0.5269042968750001,1.9607843137254903,5.182072829131653,0.42016806722689076
-0.105,IMU0,1.85853515625,-31.077773437500003,0.43110351562500004,-0.42016806722689076,3.361344537815126,1.680672268907563
-0.095,IMU0,-1.302890625,-33.6069140625,-0.10538085937500001,-1.4705882352941178,3.431372549019608,4.201680672268908
-0.085,IMU0,0.8813671875000001,-36.27017578125,-0.9388476562500001,-1.680672268907563,7.002801120448179,0.2801120448179272
-0.075,IMU0,1.4561718750000001,-38.95259765625,0.51732421875,-0.2801120448179272,7.633053221288516,0.42016806722689076
-0.065,IMU0,1.5998730468750002,-48.963779296875,0.15328125,-1.1204481792717087,12.745098039215687,1.400560224089636
-0.055,IMU0,2.2608984375000003,-55.08544921875001,0.6418652343750001,0.4901960784313726,15.826330532212886,0.4901960784313726
-0.045,IMU0,2.7303222656250004,-32.074101562500005,4.57927734375,-0.4901960784313726,11.764705882352942,-1.1904761904761905
-0.035,IMU0,-1.0921289062500001,-48.254853515625,-2.711162109375,-2.5210084033613445,13.795518207282914,3.711484593837535
-0.025,IMU0,2.0309765625000002,-51.282158203125,-0.37362304687500003,0.350140056022409,17.086834733893557,-0.2801120448179272
-0.015,IMU0,0.814306640625,-53.562216796875006,0.775986328125,-0.6302521008403361,16.80672268907563,1.400560224089636
-0.005,IMU0,1.59029296875,-55.123769531250005,0.6610253906250001,-1.2605042016806722,20.798319327731093,1.1204481792717087
0.005,IMU0,2.60578125,-56.397919921875,0.047900390625000004,-1.5406162464985995,22.829131652661065,0.5602240896358543
0.015,IMU0,0.699345703125,-57.71997070312501,0.70892578125,-0.7703081232492998,24.229691876750703,1.9607843137254903
0.025,IMU0,1.619033203125,-58.246875,0.40236328125000004,-2.100840336134454,27.591036414565828,0.6302521008403361
0.035,IMU0,1.312470703125,-59.540185546875,0.38320312500000003,-1.5406162464985995,28.291316526610647,1.1904761904761905
0.045,IMU0,1.9734960937500001,-60.11499023437501,-0.5652246093750001,-2.2408963585434174,32.703081232493,1.1204481792717087
0.055,IMU0,1.1304492187500002,-61.34124023437501,1.5998730468750002,-0.5602240896358543,33.12324929971989,1.7507002801120448
0.065,IMU0,2.35669921875,-61.59990234375,0.9196875000000001,-0.4901960784313726,32.07282913165266,0.700280112044818
0.075,IMU0,1.120869140625,-62.44294921875,-0.0383203125,-0.9803921568627452,30.46218487394958,1.1204481792717087
0.085,IMU0,2.366279296875,-62.950693359375,0.67060546875,-1.680672268907563,34.66386554621849,1.1904761904761905
0.095,IMU0,5.278623046875,-63.075234375,1.7723144531250001,-0.7703081232492998,31.092436974789916,1.050420168067227
0.105,IMU0,-0.5077441406250001,-64.78048828125,0.9388476562500001,-1.3305322128851542,25.980392156862745,3.641456582633053
0.115,IMU0,2.39501953125,-64.58888671875,-0.9388476562500001,-2.8711484593837535,29.69187675070028,0.9103641456582633
0.125,IMU0,2.375859375,-65.20201171875,0.44068359375000005,-2.6610644257703084,32.84313725490196,2.170868347338936
0.135,IMU0,1.74357421875,-65.73849609375,0.9005273437500001,-2.100840336134454,33.05322128851541,2.73109243697479
0.145,IMU0,1.4944921875000001,-66.591123046875,0.70892578125,-2.5210084033613445,34.87394957983194,2.6610644257703084
0.155,IMU0,2.6728417968750002,-66.3324609375,-0.12454101562500001,-3.641456582633053,38.37535014005602,2.9411764705882355
0.165,IMU0,2.20341796875,-67.38626953125001,0.7855664062500001,-2.450980392156863,33.753501400560225,3.2913165266106446
0.175,IMU0,1.5711328125000001,-67.37668945312501,0.871787109375,-2.9411764705882355,36.41456582633053,3.2212885154061626
0.185,IMU0,3.1422656250000003,-67.6353515625,0.24908203125000003,-3.081232492997199,39.49579831932773,2.380952380952381
0.195,IMU0,0.47900390625000006,-68.07603515625,0.40236328125000004,-2.380952380952381,36.694677871148464,3.5714285714285716
0.205,IMU0,1.4178515625,-68.21973632812501,0.8430468750000001,-3.151260504201681,35.99439775910364,2.380952380952381
0.215,IMU0,2.308798828125,-68.4783984375,0.929267578125,-2.801120448179272,33.12324929971989,2.030812324929972
0.225,IMU0,2.835703125,-68.899921875,-0.37362304687500003,-3.8515406162464987,34.80392156862745,2.5910364145658265
0.235,IMU0,1.47533203125,-69.34060546875,-1.235830078125,-4.901960784313726,36.904761904761905,3.781512605042017
0.245,IMU0,2.7494824218750002,-69.00530273437501,1.619033203125,-3.361344537815126,27.66106442577031,2.9411764705882355
0.255,IMU0,4.042792968750001,-69.3214453125,1.8393750000000002,-3.011204481792717,10.434173669467787,0.1400560224089636
0.265,IMU0,3.7841308593750003,-70.2411328125,0.057480468750000006,-2.5210084033613445,9.73389355742297,1.4705882352941178
0.275,IMU0,1.78189453125,-70.748876953125,0.12454101562500001,-1.400560224089636,3.5014005602240896,0.9103641456582633
0.285,IMU0,4.905,-70.7009765625,0.5460644531250001,-1.7507002801120448,4.901960784313726,1.4705882352941178
0.295,IMU0,8.899892578125,-70.95005859375,2.059716796875,-2.5910364145658265,-7.633053221288516,3.641456582633053
0.305,IMU0,0.36404296875000003,-72.511611328125,-2.16509765625,-3.151260504201681,-13.795518207282914,6.162464985994398
0.315,IMU0,0.5652246093750001,-72.13798828125,-1.312470703125,-4.061624649859944,-7.002801120448179,5.5322128851540615
